mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
k141_27933	7205	5799	804.8577376821652	562.0012431580351	bin_33	3040766	1287756	423.4972372093084	179488	0.03897837689070407	1687	0.07718419253160258	1.9801797480697612	1.3270481924779896	0.05816231314665142	1.492168678796949
k141_28270	5586	90	16.111707841031148	12.889366272824919	bin_124	572746	9353	16.330100952254575	319	0.0019755714744692445	4	0.0012502503798295036	0.6328550477604942	0.7893010772260646	0.0015839967990711585	0.8017916939688117
k141_29347	7587	188	24.779227626202715	5.142858563928866	bin_87	1610781	40614	25.213855887299392	1358	0.0010509321581160314	11	0.0009043499569842408	0.8605217282583081	0.20396953908661797	0.004433750064024013	4.218873720614124
k141_29544	5765	191	33.13096270598439	17.013197065235225	bin_92	1534205	63471	41.3706121411415	1949	0.0016615775828348147	19	0.0021562836727811834	1.2977327661717435	0.41123870749585184	0.005243386951367981	3.155667845748284
k141_29663	6824	188	27.549824150058615	22.540765213684324	bin_126	551866	12910	23.393359982314546	441	0.002918160831848492	9	0.002389845651616781	0.8189561128825609	0.963553984152991	0.0024802405375528255	0.8499327763171064
k141_30084	5715	619	108.31146106736658	67.19322121771815	bin_18	3548780	1633077	460.1798364508366	190619	0.030406753267074735	134	0.006617736089052968	0.21764033900386312	0.14601513559557439	0.04532226102492862	1.4905327322139585
k141_30739	7194	389	54.0728384765082	14.870030581039757	bin_85	1628041	46383	28.490068739055097	4134	0.0031381717805927093	44	0.0037734640907317817	1.2024402596657995	0.5219373360323081	0.007229726310474565	2.303801963673601
k141_31322	5535	1879	339.47606142728097	154.05941743487048	bin_151	222372	67121	301.841059126149	6544	0.2708363781999683	339	0.2824546201345926	1.0428976417859426	0.5103991414583665	0.5533994812913151	2.043298189738456
k141_32450	5007	601	120.03195526263231	74.72187943501613	bin_119	691037	111223	160.95086080774257	7842	0.033313393293225926	94	0.027167455283125103	0.8155114984533695	0.46425274807490574	0.05851867413984961	1.7566110310278427
k141_32771	5591	2508	448.5780719012699	326.15363977821494	bin_12	4125297	4633264	1123.1346494567542	548947	0.06464095138485593	698	0.030303982487997812	0.46880471030779763	0.29039584873992735	0.10435404851512683	1.6143643662332434
k141_33603	8991	12389	1377.9334890446003	871.6785104815418	bin_8	4351256	11709989	2691.174456294918	1816874	0.1921856846118829	3070	0.07863466731643184	0.40915985743284566	0.3239026397722382	0.24277254230384215	1.2632186564473775
k141_33604	5658	7620	1346.7656415694591	781.045134365095	bin_8	4351256	11709989	2691.174456294918	1816874	0.1921856846118829	1781	0.0724354942771371	0.37690369302697996	0.2902246387402179	0.24958423444528638	1.2986619422217596
k141_35753	5534	839	151.6082399710878	107.3266253260671	bin_109	923074	173924	188.41826332450051	16305	0.03867221935743544	143	0.02816254355081337	0.7282370657477821	0.5696190137429801	0.04944101736660198	1.2784634083095632
k141_35947	6114	5132	839.3850179914949	604.9023589272597	bin_4	5102299	16787092	3290.1035396004822	3342089	0.25725417271698503	1731	0.05548885053092216	0.2156966005444255	0.1838551132651324	0.3018074914832704	1.1731879343131206
k141_35947	6114	5132	839.3850179914949	174.02736842621334	bin_24	3296494	1639426	497.3241267843958	351826	0.06491355434927773	498	0.024754710494823935	0.3813488683985361	0.3499274598870591	0.0707424061627334	1.0897940633799315
k141_35965	6607	120	18.162554866051156	5.735543641910891	bin_76	1932025	47798	24.739845498893647	885	0.00047547519086551247	6	0.0004700393334985613	0.988567526820787	0.2318342546709672	0.0020274800812574863	4.264113291729991
k141_36351	5093	589	115.64892990378951	66.68046408867143	bin_56	2321835	968175	416.9869951999173	100726	0.03769571766766168	128	0.010848223432629664	0.28778397398535577	0.15991017671115287	0.06783948123717544	1.799660158622565
k141_37525	11987	1097	91.51580879285893	53.33371638259328	bin_144	288901	19458	67.35179179026726	536	0.013510028525630761	88	0.02651106983970857	1.96232523043254	0.7918678176918276	0.033479160596504916	2.4780969583439
k141_37759	5805	6744	1161.7571059431525	810.1787108870515	bin_11	4180414	4445009	1063.293970405802	623862	0.07151624777366243	1779	0.0734104555229995	1.0264863972636251	0.7619517588140277	0.09634527996531217	1.347180297688851
k141_38277	15273	27583	1805.9975119491914	1719.6609599588478	bin_13	4064455	8308696	2044.2337287533014	1822760	0.2216670477801402	12648	0.2045173739144406	0.9226331832473835	0.8412252159676487	0.24311845393173023	1.0967730944513978
k141_39002	5531	736	133.0681612728259	103.95950099439524	bin_32	3044241	1213341	398.5692985542209	173365	0.03758165971012576	250	0.014874661629784153	0.3957957616697918	0.2608316831514626	0.057027817518420766	1.5174374404506557
k141_41626	5859	5751	981.5668202764977	729.582502235367	bin_17	3649413	4139583	1134.314751440848	628626	0.09459098447047039	1743	0.08164858800679867	0.8631751584347649	0.6431922897137894	0.1269427344086028	1.3420172664365497
k141_43364	5845	2813	481.2660393498717	413.2336672951778	bin_35	2959046	1145808	387.2220979329149	184976	0.04245982060588188	984	0.05700560722186125	1.342577674809214	1.067174806141279	0.05341730979199533	1.2580672511036357
k141_43365	5801	2561	441.47560765385276	364.3528622185716	bin_35	2959046	1145808	387.2220979329149	184976	0.04245982060588188	874	0.05101631550246943	1.2015198080088503	0.9409402618382969	0.05421844252131355	1.2769352707487127
k141_44417	6471	1501	231.95796631123474	7.862981908855415	bin_122	617920	22941	37.12616519937856	321	0.0016920488879612263	4	0.0010003600495890482	0.5912122614816385	0.21179084526044803	0.0047233394264934525	2.7914911088560044
k141_44417	6471	1501	231.95796631123474	3.9314909544277077	bin_130	475480	17892	37.62934297972575	226	0.002013872885394662	2	0.000650019434931085	0.32277083605686446	0.1044793940873735	0.0062215084668991285	3.0893253054945866
k141_44655	5572	684	122.75664034458005	97.55494596920268	bin_137	342111	48789	142.61160851302648	7467	0.1303601198548421	240	0.1279866683625469	0.981793116676035	0.6840603439396153	0.18709850599648967	1.4352434333815172
k141_45051	5804	9288	1600.275671950379	800.3302230480376	bin_17	3649413	4139583	1134.314751440848	628626	0.09459098447047039	2080	0.09835674889725095	1.039811029009389	0.7055627391175411	0.1394018468439353	1.4737329104282033
k141_45051	5804	9288	1600.275671950379	501.74548598780825	bin_21	3468834	3884744	1119.8990784799735	838271	0.1404412336122439	1304	0.06476892222542932	0.46118166694729645	0.4480274121386204	0.14456464151659923	1.029360379414923
k141_45051	5804	9288	1600.275671950379	20.393029721897115	bin_41	2679266	246039	91.8307476749229	27741	0.0077561327802889305	53	0.003408259335320194	0.4394276673527023	0.2220719120581225	0.015347548025020636	1.9787629299003453
k141_45189	5791	2437	420.8254187532378	306.28624227806216	bin_43	2613696	1006945	385.2571224809618	144510	0.042465317944085805	722	0.04780704117801984	1.1257902564386189	0.7950177281750265	0.06013330204316516	1.4160567953910725
k141_45459	6340	39224	6186.750788643533	5546.944492664268	bin_2	5872183	26675438	4542.678251001374	5471826	0.3178034727938082	16065	0.4319774109065466	1.359259567269785	1.2210736015568606	0.35376852824905747	1.113167597380484
k141_45932	5831	3456	592.694220545361	206.09594487145506	bin_44	2531106	1187036	468.97917353125473	148354	0.04646485888771852	459	0.031171734233372904	0.6708668654024933	0.4394564972248602	0.07093246869763087	1.5265831080868637
k141_45932	5831	3456	592.694220545361	97.88434854461265	bin_26	3227053	1083577	335.77911487663823	127256	0.024546595841028473	218	0.011585301860452382	0.4719718341183627	0.2915141061723697	0.03974182248869321	1.6190360058915636
k141_45932	5831	3456	592.694220545361	49.84019581858717	bin_18	3548780	1633077	460.1798364508366	190619	0.030406753267074735	111	0.005364149342290196	0.17641309136739183	0.10830590971343408	0.0495277622106048	1.6288408622776183
k141_46997	5624	441	78.41394025604552	45.886676149834045	bin_139	330161	30608	92.70628572120874	2200	0.041497833195232765	79	0.04328302066796891	1.043018811713312	0.49496833783015415	0.08744603919053355	2.107243498211836
k141_47387	5734	4504	785.4900592954308	725.636160139335	bin_3	5199291	6657100	1280.3861141836455	1290669	0.09562406105450366	1964	0.0659506214766116	0.6896864737738043	0.566732294345436	0.11636997244489691	1.2169528376186463
k141_48283	6038	3222	533.6204041073203	383.7945625679359	bin_44	2531106	1187036	468.97917353125473	148354	0.04646485888771852	894	0.058636944539944245	1.2619632544594475	0.8183616335840512	0.07165162946745332	1.5420606278090323
k141_49070	5931	22418	3779.801045354915	3124.733484854468	bin_8	4351256	11709989	2691.174456294918	1816874	0.1921856846118829	7656	0.2970651710087174	1.5457195555883236	1.1611040219059054	0.2558471639096529	1.3312498505095929
k141_49720	5693	646	113.47268575443528	83.51589671526436	bin_65	2154335	443516	205.87141739794416	27673	0.01198290209792534	92	0.007521121123402499	0.6276543913936065	0.405670188561583	0.018539989714478983	1.5472036375636335
k141_51089	6566	705	107.37130673164788	52.492638846583404	bin_139	330161	30608	92.70628572120874	2200	0.041497833195232765	88	0.041417129052437225	0.9980552203191946	0.5662252396179699	0.07314603121609559	1.762647000675171
k141_51090	7609	991	130.24050466552765	58.85868960845961	bin_139	330161	30608	92.70628572120874	2200	0.041497833195232765	141	0.057450232346830325	1.3844152314302076	0.6348942701195319	0.09048787341554387	2.1805445356587687
k141_52706	6307	1996	316.4737593150468	182.7395513266334	bin_3	5199291	6657100	1280.3861141836455	1290669	0.09562406105450366	399	0.012167628445009675	0.12724442269895217	0.142722222072164	0.08525391679270107	0.891552982090022
k141_52706	6307	1996	316.4737593150468	44.425404708479796	bin_95	1449043	360407	248.720707391016	26063	0.02490343793289997	97	0.01066011855279173	0.4280581091459919	0.1786156254317749	0.05968189248293696	2.396532263687622
k141_53791	5080	1720	338.5826771653543	301.1184805218849	bin_28	3191684	1089654	341.40409890202164	181264	0.03566856849541968	643	0.03972090763383411	1.1136109271930776	0.882000191240533	0.04503503290398006	1.2625971493575123
k141_53898	5664	164	28.954802259887007	20.509651600753298	bin_145	282527	6785	24.015403837509336	400	0.010184839428770968	17	0.01084078562096969	1.064404176107652	0.8540206835381027	0.01269382092253041	1.2463447275046737
k141_53925	6195	1253	202.25988700564972	117.74753985305429	bin_45	2524531	1253993	496.7231537263753	212740	0.06691722449086618	248	0.015896323643898477	0.2375520467987765	0.23704862350329786	0.06705933748515239	1.0021237132198393
k141_54728	5477	802	146.43052766112837	100.28272500428791	bin_53	2368909	365331	154.2190941061898	49321	0.017748645950538832	226	0.017459129520446048	0.983687970851433	0.6502614062512699	0.02684940141395936	1.5127577331128315
k141_55022	8687	457	52.60734430758605	28.6205759186349	bin_74	1953663	114540	58.62833047460079	11999	0.006331441583534882	105	0.006214486241197064	0.9815278494171116	0.48816972420925453	0.012730175455398002	2.0106282727938662
k141_55549	5214	563	107.97851937092443	81.35367897809375	bin_67	2131332	361873	169.7872504142949	40111	0.017698911363336022	110	0.009922801280785973	0.560644724247924	0.4791506946462945	0.020709145142972007	1.1700801658271367
k141_56135	10411	10197	979.4448179809816	835.6036466446442	bin_6	4809067	5030027	1045.9465422295011	897483	0.07778230417472844	3532	0.07069824458478124	0.9089245341198209	0.7988970878602478	0.08849480822885236	1.1377241799119193
k141_56135	10411	10197	979.4448179809816	50.39172614249978	bin_94	1464994	490258	334.64846955004595	40139	0.037523814325408834	213	0.013965333487094845	0.37217254530647154	0.15058107455340927	0.09274295278150317	2.471575836540245
k141_56969	7295	1359	186.29198080877313	12.70172596423453	bin_48	2473813	261218	105.59326836749585	22737	0.007502956606180432	39	0.0021610879579735728	0.28803151496217017	0.12028916388901574	0.01796577420695592	2.3944926180376576
k141_57435	6180	2312	374.11003236245955	263.9032460786703	bin_116	720102	367694	510.6137741597718	62725	0.24557254298738496	534	0.12103250353720892	0.49285845259755423	0.5168353449002231	0.23418000477613363	0.9536082573700572
k141_57821	14881	46110	3098.5820845373296	666.2852063459934	bin_2	5872183	26675438	4542.678251001374	5471826	0.3178034727938082	4587	0.05249247402791712	0.1651727514695045	0.14667233062326604	0.3578894110760823	1.1261343620001345
k141_57821	14881	46110	3098.5820845373296	1901.2441826602806	bin_4	5102299	16787092	3290.1035396004822	3342089	0.25725417271698503	13089	0.17289280836574603	0.6720699864252616	0.5778675837329876	0.2991910486635529	1.1630172817165698
k141_58035	22522	1552	68.91039872125033	26.185951514075125	bin_78	1790599	120837	67.48412123540781	6979	0.004371918129904168	171	0.004294256498877949	0.9822362567828046	0.38803130328584295	0.011066778536974345	2.5313325199932155
k141_58057	7659	2374	309.9621360490926	180.07688991727258	bin_12	4125297	4633264	1123.1346494567542	548947	0.06464095138485593	470	0.014875465582145137	0.23012448399127614	0.16033419501782217	0.09277787299516259	1.4352801282701817
k141_59164	5187	1428	275.30364372469637	159.22119565844264	bin_9	4258818	4078294	957.6117129212847	491259	0.05428699260176	203	0.009189475176961549	0.16927581979672277	0.16626905614251875	0.055268703570944204	1.0180837235981346
k141_60245	14130	1363	96.46142958244869	53.39829137599838	bin_48	2473813	261218	105.59326836749585	22737	0.007502956606180432	248	0.007135598071399646	0.9510381634783571	0.5056978745099215	0.014110397593256344	1.8806449688957476
k141_61034	6718	445	66.23995236677582	60.95701138046855	bin_172	118288	9367	79.18808332206142	1507	0.224804359638972	150	0.2001261435107777	0.8902235874436482	0.7697750573473752	0.25998003130993513	1.1564723732558124
k141_61306	7242	37	5.109085887876278	2.043634355150511	bin_102	1233299	18820	15.25988426164296	859	0.0011364203682944034	4	0.00044785052894726914	0.39408879094575333	0.13392200885083796	0.0033441144796900715	2.9426738317873395
k141_62801	10309	1116	108.25492288291784	101.7803461554706	bin_25	3251470	1741459	535.5912864027655	368376	0.06992274730816654	393	0.011761843763636228	0.1682119798840129	0.19003361096306487	0.06189349191455543	0.8851696235815187
k141_62804	24409	6281	257.3231185218567	228.33765040795072	bin_25	3251470	1741459	535.5912864027655	368376	0.06992274730816654	1481	0.018801733661507863	0.2688929480794577	0.42632816516032795	0.044101551804434855	0.6307182355130956
k141_62807	6167	1777	288.14658667099076	260.1849935565361	bin_25	3251470	1741459	535.5912864027655	368376	0.06992274730816654	549	0.027431095036551154	0.39230573872699326	0.48579019144250335	0.056466959440035984	0.8075620826391785
k141_62812	11680	3211	274.91438356164383	225.99799363497993	bin_36	2882673	880137	305.319750106932	147246	0.03557176693727899	1058	0.03155082293158566	0.8869624887404903	0.7402010304142747	0.042624667671601786	1.1982724318069058
k141_62906	10036	939	93.56317257871662	54.71925616517001	bin_169	131129	7736	58.99534046625842	768	0.09548294917194969	162	0.1333015880264261	1.396077406306031	0.9275182706414915	0.14371855762391816	1.505175100583705
k141_63874	10066	4177	414.96125571229885	335.6912483918431	bin_127	550504	195973	355.9883306933283	13486	0.09048659367710897	487	0.08952125398796139	0.9893316827397406	0.942983854942789	0.09493402619644284	1.0491501816855215
k141_64147	6025	1918	318.3402489626556	210.0292175108645	bin_36	2882673	880137	305.319750106932	147246	0.03557176693727899	446	0.025733039379708663	0.7234118964369071	0.687899218564492	0.03740815323705174	1.0516248265938184
k141_64262	5806	315	54.25421977264898	26.863739887428135	bin_78	1790599	120837	67.48412123540781	6979	0.004371918129904168	51	0.004921588405276892	1.125727485977596	0.39807497520369534	0.012363470983722378	2.8279282951699245
k141_64611	7402	1042	140.772764117806	58.38067809567874	bin_56	2321835	968175	416.9869951999173	100726	0.03769571766766168	124	0.007238156873524921	0.19201536199254737	0.14000599243554135	0.051698907651094736	1.3714795963533566
k141_65792	5176	1665	321.676970633694	236.6181562834384	bin_11	4180414	4445009	1063.293970405802	623862	0.07151624777366243	459	0.021239152409694505	0.29698359562868915	0.2225331496924919	0.09544264501286163	1.3345589007259224
k141_65792	5176	1665	321.676970633694	33.508017774343124	bin_55	2355636	452384	192.0432528624966	58988	0.02134682432639314	65	0.005331027295612987	0.24973397513848106	0.17448161950440894	0.030553517962264663	1.4312910199241393
k141_66839	6142	726	118.20253988928688	75.4739190509298	bin_47	2508160	762666	304.07390278132175	89849	0.02877747437845449	189	0.012298766671947483	0.42737477619493563	0.24820913061127686	0.049550017123297214	1.7218334198360017
k141_67441	18525	6769	365.39811066126856	59.98430522791824	bin_35	2959046	1145808	387.2220979329149	184976	0.04245982060588188	557	0.01016120613983894	0.23931344962939685	0.15490930282163376	0.06559455084204202	1.5448617046901825
k141_67441	18525	6769	365.39811066126856	290.6600355658013	bin_116	720102	367694	510.6137741597718	62725	0.24557254298738496	2699	0.20766787786321148	0.8456477883762411	0.5692365742465328	0.36481822718101	1.4855823160969208
k141_67443	46674	22928	491.237091314222	92.79777179884199	bin_35	2959046	1145808	387.2220979329149	184976	0.04245982060588188	1931	0.013981556928574104	0.3292891191970148	0.23964998974546886	0.05834157115309644	1.3740418664184013
k141_67443	46674	22928	491.237091314222	372.6327926091252	bin_116	720102	367694	510.6137741597718	62725	0.24557254298738496	7754	0.24669457841283562	1.0045690589501626	0.7297742667093188	0.3380423093365913	1.3765476597029682
k141_67446	13960	6231	446.3467048710602	82.87170487106017	bin_35	2959046	1145808	387.2220979329149	184976	0.04245982060588188	557	0.013483978777973952	0.31757031908198974	0.2140159492793654	0.06300455093826984	1.48386286233018
k141_67446	13960	6231	446.3467048710602	341.60401146131807	bin_116	720102	367694	510.6137741597718	62725	0.24557254298738496	2296	0.23291337158831313	0.9484503794883855	0.6690066518934713	0.3481480653878474	1.417699475489537
k141_67557	6455	33447	5181.564678543765	4659.540094096435	bin_2	5872183	26675438	4542.678251001374	5471826	0.3178034727938082	13612	0.3595040384970151	1.131214946572539	1.02572531811367	0.3504876326521319	1.1028439355020179
k141_67558	7375	39358	5336.677966101695	4830.361861173818	bin_2	5872183	26675438	4542.678251001374	5471826	0.3178034727938082	16371	0.37849433607536537	1.1909697925828946	1.0633290746728603	0.35595221186988746	1.1200387734618313
k141_68156	6569	1405	213.88339168823262	137.96442202592303	bin_140	316942	61988	195.5815259574307	8211	0.16674612394302765	358	0.17559002098505277	1.0530380966759194	0.7054062051645495	0.24892043718851753	1.4928109349850103
k141_69054	8090	1503	185.7849196538937	114.81444949748268	bin_18	3548780	1633077	460.1798364508366	190619	0.030406753267074735	364	0.012707641598186879	0.4179216862310341	0.24949908797177145	0.050932617435558054	1.6750429415530295
k141_69182	5187	1862	358.97435897435895	210.04450095359184	bin_37	2828169	894470	316.27176452326574	85631	0.021520685409723454	354	0.024175691496351185	1.1233699594636586	0.6641266294201247	0.03640223178139979	1.691499647355682
k141_69337	6130	421	68.67862969004894	14.7168492192962	bin_121	636378	75103	118.01633620269713	2072	0.010352423474165668	15	0.0038451707247342407	0.37142710924932815	0.12470179716492388	0.030834926297403916	2.9785225048368678
k141_69339	10635	676	63.56370474847203	13.381832578625689	bin_121	636378	75103	118.01633620269713	2072	0.010352423474165668	28	0.004137189175322896	0.39963484740043675	0.11338966289922718	0.036486475658718036	3.5244380941109625
k141_69612	6493	5705	878.6385338056368	511.7118014677838	bin_9	4258818	4078294	957.6117129212847	491259	0.05428699260176	1237	0.0448020459402986	0.8252814126020697	0.5343625130761598	0.0838420451359641	1.5444223582436194
k141_69978	9128	1920	210.34180543382996	114.07425956067497	bin_26	3227053	1083577	335.77911487663823	127256	0.024546595841028473	205	0.00695940533081046	0.2835181454846844	0.3397300621349981	0.02048510304644459	0.8345394684913787
k141_69979	6217	1377	221.48946437188354	97.86743774571599	bin_26	3227053	1083577	335.77911487663823	127256	0.024546595841028473	114	0.005682217924886302	0.23148700380639925	0.2914637433053913	0.019495453741333994	0.7942222973642751
k141_70103	8395	7501	893.5080405002979	689.8801073535234	bin_7	4754782	6994528	1471.051249037285	1084671	0.09611340956122592	2192	0.05501190742837698	0.5723645397610563	0.46897081784540723	0.11730347675174801	1.220469415113441
k141_70594	5603	2036	363.3767624486882	260.4673277708371	bin_94	1464994	490258	334.64846955004595	40139	0.037523814325408834	367	0.044882162946981205	1.196098098070743	0.7783311488651071	0.05766461102375815	1.536747051450769
