mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
k141_3849	12393	1362	109.90075042362623	0.8294396258386886	bin_113	1504005	51282	34.09696111382608	1551	0.0013871203403159834	2	0.00010730112266779879	0.07735530908829136	0.024325910542871122	0.0044109807309656544	3.179955338237518
k141_3849	12393	1362	109.90075042362623	0.4147198129193443	bin_43	2389591	96201	40.25835383544715	6764	0.0023805640635783014	1	3.3767583029477165e-05	0.014184698301594975	0.010301459781849969	0.003277941548533918	1.3769600233344446
k141_3849	12393	1362	109.90075042362623	0.4147198129193443	bin_269	206723	38700	187.20703550161326	162	0.007753870791697695	1	0.0003903325343526911	0.050340345465987396	0.0022153003588146155	0.1761984702433552	22.72393685383773
k141_3849	12393	1362	109.90075042362623	0.4147198129193443	bin_10	3195245	40982	12.825933535613075	985	0.00019443758090963173	1	2.5253372589266664e-05	0.12987907209668284	0.03233447388198405	0.0007810045922329728	4.016736829265318
k141_3849	12393	1362	109.90075042362623	0.8294396258386886	bin_59	2134702	127956	59.94091915405523	1043	0.0004605593954989654	2	7.559904145776915e-05	0.1641461279404927	0.013837619401646661	0.00546329822084664	11.862309778585143
k141_3849	12393	1362	109.90075042362623	0.8294396258386886	bin_101	1586122	806061	508.19609084294905	7842	0.006363170572347254	2	0.00010174590920369475	0.015989813261624165	0.0016321251595282644	0.062339526236518845	9.7969283594928
k141_3849	12393	1362	109.90075042362623	0.4147198129193443	bin_278	186443	1603	8.597802009193158	5	0.00031109421495934296	1	0.0004327902495614819	1.391187070508667	0.04823556212109876	0.008972430931248021	28.84152292070308
k141_3850	7851	852	108.52120748949179	103.97241436118973	bin_31	2518876	297985	118.30078177726891	27718	0.00881841342271072	160	0.008116036073553509	0.9203510523391514	0.8788818873314299	0.009234501462075209	1.0471840023164378
k141_3850	7851	852	108.52120748949179	1.2996551795148719	bin_34	2480254	820954	330.99593831922056	28354	0.009357633600049532	2	0.00010270908484370301	0.01097596777492542	0.003926498875226235	0.026157930540037445	2.7953574224042055
k141_3850	7851	852	108.52120748949179	0.6498275897574359	bin_8	3275155	162233	49.534449514603125	1871	0.00035398926906983003	1	3.8890467553433926e-05	0.10986340816382816	0.013118700139503154	0.002964506173620554	8.374565086140388
k141_3850	7851	852	108.52120748949179	1.2996551795148719	bin_182	675017	14841	21.98611294234071	84	0.0003729006890067985	2	0.000377389930209067	1.0120387044985766	0.0591125490405357	0.006384260809837121	17.120539055160414
k141_3850	7851	852	108.52120748949179	0.6498275897574359	bin_21	2802603	522168	186.31536468062012	16403	0.0042183100864928045	1	4.5447860171407396e-05	0.01077394957685383	0.0034877831512788206	0.013030586535961565	3.0890537368710795
k141_3850	7851	852	108.52120748949179	0.6498275897574359	bin_80	1862713	52425	28.14443234142887	790	0.00046063504675761664	1	6.837999695066652e-05	0.14844723047451414	0.023089028120168675	0.002961579699014502	6.429340797798364
k141_4100	5211	53	10.170792554212243	2.0341585108424485	bin_185	651446	4630	7.10726598981343	7	3.320011382382989e-05	1	0.00029457813280899935	8.87280490579407	0.286208299190987	0.0010292438536606764	31.001214607942725
k141_4100	5211	53	10.170792554212243	8.136634043369794	bin_9	3218125	56142	17.445562245096134	1426	0.00027704224069924127	4	0.0002389130195279318	0.8623703696769376	0.46640136494637563	0.0005122476851143023	1.8489876627528488
k141_5120	6660	835	125.37537537537537	123.8426690749429	bin_15	2975678	455223	152.98127015086982	86854	0.019856954220760153	404	0.02043122024206679	1.0289201463085538	0.8095283099219239	0.02523842587300907	1.2710119383073697
k141_5120	6660	835	125.37537537537537	0.30654126008649235	bin_8	3275155	162233	49.534449514603125	1871	0.00035398926906983003	1	4.584520431862008e-05	0.12951015277690914	0.006188445881408689	0.007408193462004428	20.927734565148764
k141_5120	6660	835	125.37537537537537	0.6130825201729847	bin_84	1781834	78757	44.199964755414925	1153	0.0007406582823959963	2	0.00016853438664898095	0.22754675219965106	0.013870656313088488	0.012150426255601924	16.404901618457355
k141_5120	6660	835	125.37537537537537	0.30654126008649235	bin_35	2466905	108045	43.79779521303009	7901	0.0026110954983625304	1	6.086580154085794e-05	0.023310446354424065	0.006999011219525831	0.008696342902130892	3.3305342173752512
k141_5120	6660	835	125.37537537537537	0.30654126008649235	bin_101	1586122	806061	508.19609084294905	7842	0.006363170572347254	1	9.466494390100518e-05	0.014877008690038157	0.0006031948407513915	0.15693924666710074	24.663686896768006
k141_5272	8856	236	26.648599819331526	2.22071665161096	bin_11	3109857	650556	209.19161234744877	36415	0.007585533554777061	1	3.6309642483440596e-05	0.004786695915486954	0.010615705986923348	0.0034203700185524715	0.45090697890308074
k141_5272	8856	236	26.648599819331526	4.44143330322192	bin_23	2756914	40450	14.672202324773279	1113	0.00029381656270406766	2	8.191608141902512e-05	0.2788000807889482	0.3027107454565824	0.00027060843610117	0.9210115100751727
k141_5272	8856	236	26.648599819331526	2.22071665161096	bin_70	2007605	553995	275.94820694309885	70938	0.03532471700677277	1	5.6245026210148466e-05	0.0015922286426063843	0.008047585002314861	0.006989056492596198	0.19785173342665968
k141_5272	8856	236	26.648599819331526	4.44143330322192	bin_202	534322	13787	25.802793072342144	43	0.0003076638722194184	2	0.00042265823172029266	1.3737662100893766	0.1721299430945197	0.0024554602419650092	7.980983351252352
k141_5272	8856	236	26.648599819331526	13.324299909665763	bin_20	2856295	124930	43.7384793937601	5782	0.0014244262985825054	6	0.00023719775970890635	0.16652160939807825	0.3046356456453916	0.0007786277249544667	0.5466254910691452
k141_6251	7316	765	104.56533624931657	104.56533624931657	bin_114	1499399	422675	281.89627977609695	4994	0.004616438110772159	2	0.00018232200241749422	0.03949408570907896	0.3709354956098398	0.000491519427435075	0.10647157302686378
k141_6751	6685	88	13.163799551234106	1.8805427930334437	bin_87	1754433	1544176	880.1567229982564	14826	0.009879836594948621	1	8.526323391319243e-05	0.008630024706763465	0.002136599930325328	0.03990603608238903	4.039139281189352
k141_6751	6685	88	13.163799551234106	3.7610855860668875	bin_347	110033	1955	17.76739705361119	139	0.025558100542745113	2	0.0027189776024287974	0.1063841813237018	0.21168467022593238	0.012844470974335626	0.5025596856407093
k141_6751	6685	88	13.163799551234106	7.522171172133775	bin_314	137751	2574	18.685889757606116	36	0.004525105084469652	4	0.0045652917236819295	1.008880819000248	0.402558897098912	0.011340680224886943	2.5061694730159143
k141_7977	6357	5	0.7865345288658172	0.7865345288658172	bin_66	2040254	281594	138.01908977999798	2594	0.001278301786402053	1	7.71016284115426e-05	0.06031566976727396	0.005698737255256145	0.013529598744077746	10.58404117712967
k141_8477	26204	335	12.784307739276446	12.784307739276446	bin_241	271150	3824	14.102895076525908	385	0.012012130682737293	73	0.011373258692865483	0.9468144322813656	0.9065023649332659	0.01254630890422746	1.0444698976059124
k141_8919	6431	56	8.707821489659462	8.707821489659462	bin_37	2435803	104360	42.84418731728305	1352	0.00046016141696582775	3	0.00019151402512684426	0.4161887939011331	0.20324394124163458	0.0009422865151938539	2.0477303842791095
k141_11100	14842	4717	317.81431073979246	9.729009512442627	bin_31	2518876	297985	118.30078177726891	27718	0.00881841342271072	3	8.024574973684117e-05	0.009099794474386776	0.08223960455950277	0.0009757555397628525	0.11064978392257231
k141_11100	14842	4717	317.81431073979246	16.215015854071044	bin_57	2183973	904813	414.296788467623	21325	0.009026977209858579	5	0.00015425182539202298	0.01708787136668085	0.039138647234139096	0.003941163946450229	0.4365984154857497
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_137	1217635	216639	177.91784894488086	13640	0.0188751485718888	1	5.533379409377894e-05	0.0029315686646402797	0.018227531358132	0.003035726177428432	0.16083190899750638
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_34	2480254	820954	330.99593831922056	28354	0.009357633600049532	2	5.433021325346398e-05	0.0058059778332394205	0.019595425776412864	0.002772596720958296	0.2962925072150314
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_2	5101738	43883	8.601578520888372	1284	9.94030667579744e-05	1	1.32065512520201e-05	0.13285858960644825	0.3770241895645999	3.5028392388486975e-05	0.35238744166489105
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_46	2362712	536232	226.95614192504206	64370	0.023651896397743656	1	2.8516537085932826e-05	0.0012056765599841393	0.01428911834377803	0.0019956820567834333	0.08437725344399097
k141_11100	14842	4717	317.81431073979246	25.944025366513667	bin_11	3109857	650556	209.19161234744877	36415	0.007585533554777061	8	0.00017332337627454515	0.02284920039215872	0.124020390088217	0.0013975393574496777	0.18423744979277878
k141_11100	14842	4717	317.81431073979246	9.729009512442627	bin_65	2062885	638862	309.69346328079365	16181	0.007798716877408474	3	9.79836942505935e-05	0.01256407891078021	0.03141496565467222	0.0031190132539909614	0.3999392852721965
k141_11100	14842	4717	317.81431073979246	9.729009512442627	bin_87	1754433	1544176	880.1567229982564	14826	0.009879836594948621	3	0.00011521049428170557	0.011661174066442615	0.011053724022354482	0.010422776437036948	1.054954334200823
k141_11100	14842	4717	317.81431073979246	12.972012683256834	bin_68	2029507	108315	53.37010416815512	1549	0.0007654847273181675	4	0.00013279355897048597	0.17347643164053803	0.2430576609403917	0.0005463459100886054	0.7137254220638699
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_109	1527462	8703	5.697686750963363	111	9.683679184083832e-05	1	4.411001018118848e-05	0.45550879312160636	0.5691789163849491	7.749761790430734e-05	0.8002910508609477
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_8	3275155	162233	49.534449514603125	1871	0.00035398926906983003	2	4.114392410214388e-05	0.11622929760062187	0.13093930396291764	0.00031422134421759225	0.8876578237619036
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_84	1781834	78757	44.199964755414925	1153	0.0007406582823959963	2	7.562586006483041e-05	0.10210627743226491	0.14674234193442015	0.0005153649523913688	0.6958201435676739
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_6	3386752	51895	15.322940681809593	7058	0.0012335436627243066	2	3.97881890208545e-05	0.03225519308573275	0.4232873099435923	9.399806723749105e-05	0.07620165388381502
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_225	337546	156671	464.14710883849904	1362	0.02910182411157867	2	0.000399212933178758	0.013717797607742539	0.01397403154758255	0.02856820036647335	0.9816635636632479
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_48	2331537	45984	19.722612165279813	1076	0.00039892344390067563	2	5.7795663865834875e-05	0.14487908582335637	0.32886142501177135	0.000175744734621174	0.440547521857179
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_94	1677516	28209	16.815934989591753	595	0.0004353681256508863	1	4.0164364674541714e-05	0.09225380157193405	0.19285297979692892	0.0002082641643226573	0.47836337125345857
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_38	2431712	270797	111.36063810188048	22780	0.007723138558471763	1	2.770737832908606e-05	0.0035875801164661136	0.029121628845618527	0.0009514364212239026	0.12319297575986655
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_78	1882464	39537	21.002792085266968	824	0.0004670798525375143	2	7.158316373792914e-05	0.15325680041439985	0.30881638571179393	0.00023179846358520258	0.4962715953726249
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_188	625950	130071	207.79774742391564	1123	0.005794434112967532	2	0.00021527714472842406	0.03715240186209885	0.031213073394855944	0.006897018502634948	1.19028335954324
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_75	1974497	435859	220.74432121193396	5377	0.002772407963682406	2	6.824661103195246e-05	0.024616366684109867	0.02938243804424432	0.0023227007550968423	0.8377918349403933
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_97	1627493	36140	22.205932682966992	442	0.0003405204044294139	2	8.27977316908626e-05	0.24315057369205506	0.29208439178073764	0.00028347194859017774	0.8324668504525352
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_73	1997846	128974	64.55652737998825	9553	0.004835833856574744	2	6.744900695186568e-05	0.013947751091606009	0.10047018643755304	0.0006713335502148034	0.13882477564899506
k141_11100	14842	4717	317.81431073979246	19.458019024885253	bin_29	2608979	36103	13.83798029803996	1020	0.00030359745394678144	6	0.00015494880803113828	0.5103758480738108	1.4061314300065397	0.00011019511030374851	0.36296454028585157
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_5	3921459	53378	13.611770517044803	1517	0.00019809637670180046	1	1.718145322222635e-05	0.0867327989955618	0.23824991515639243	7.21152543158224e-05	0.3640412586868226
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_269	206723	38700	187.20703550161326	162	0.007753870791697695	2	0.0006518516504828057	0.08406790208327473	0.03464616767339667	0.018814538353208256	2.426470450520475
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_133	1247870	21897	17.547500941604493	1962	0.0026076172650538448	1	5.3993095732230536e-05	0.020705912810067097	0.1848128221566391	0.0002921501609150711	0.11203720915271609
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_334	120280	22131	183.9956767542401	906	0.13419319058904358	1	0.0005601626568953984	0.004174300159617293	0.01762543135807388	0.03178150057807229	0.2368339290433947
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_44	2384306	394647	165.5186037362654	12139	0.004304385415079191	1	2.825827069653749e-05	0.006564995457317245	0.01959298288899027	0.0014422648586304048	0.3350687077364959
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_16	2937357	452441	154.0299663949598	26742	0.006316755026844067	2	4.587550261774685e-05	0.007262510960578892	0.04210873048558071	0.001089453471732091	0.17247043254048688
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_69	2015941	53749	26.66199060389168	582	0.00028916719117515503	1	3.342179377837869e-05	0.11557948065461673	0.12163394770459666	0.0002747735678163445	0.9502238711787603
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_52	2291645	437272	190.8114040350927	4287	0.0016485647243153915	2	5.8801746667898844e-05	0.03566844892445322	0.03399171225864234	0.0017298848089933626	1.0493278082919926
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_47	2359997	59898	25.380540737975515	802	0.0002908622942384983	1	2.85493432285628e-05	0.09815415677479736	0.12777518037517144	0.00022343418451640354	0.7681785812127104
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_112	1512983	68767	45.45127076774822	1042	0.0009400021613074209	1	4.453213576846436e-05	0.04737450359318956	0.07135121012095909	0.000624125865461436	0.6639621600373323
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_23	2756914	40450	14.672202324773279	1113	0.00029381656270406766	1	2.4439051915068267e-05	0.0831779246552663	0.22103042876791304	0.00011056872147105966	0.3763188856797858
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_72	1999724	231604	115.81798288163766	1871	0.000949242615638273	2	6.738566359295434e-05	0.07098887311084749	0.05600172080580018	0.001203278446150446	1.2676194961404663
k141_11100	14842	4717	317.81431073979246	3.2430031708142084	bin_152	1075891	34010	31.611008921907516	4748	0.0086109948303534	1	6.262378286590233e-05	0.007272537505789238	0.10259094161865538	0.000610422147197786	0.0708886904734948
k141_11100	14842	4717	317.81431073979246	12.972012683256834	bin_70	2007605	553995	275.94820694309885	70938	0.03532471700677277	4	0.00013424227250156983	0.003800236318264962	0.047008867450012794	0.002855679785187705	0.08084083970552938
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_136	1219543	190246	155.99777949608992	3128	0.0042539221594753915	2	0.0001104944464793427	0.025974722229747914	0.04157755554328892	0.002657550330593635	0.6247294216877193
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_28	2617741	22400	8.556996280380678	371	0.00010876470633423838	2	5.147672315280887e-05	0.47328517575010776	0.7579769967294963	6.791330525190024e-05	0.624405724437851
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_20	2856295	124930	43.7384793937601	5782	0.0014244262985825054	2	4.717745496972723e-05	0.03312032010127523	0.14829062261715792	0.0003181418631677427	0.22334736692543264
k141_11100	14842	4717	317.81431073979246	16.215015854071044	bin_101	1586122	806061	508.19609084294905	7842	0.006363170572347254	5	0.00021239338579055874	0.03337854664993065	0.031907006264402904	0.006656637856605046	1.0461196632906757
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_32	2498424	136642	54.691277381261145	7527	0.0024239194927646313	2	5.393509217921259e-05	0.0222511895878589	0.11859306734442292	0.00045479127395003666	0.18762639407273335
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_25	2666493	10848	4.068264945754592	187	5.2915860118473614e-05	2	5.0535564407165905e-05	0.9550173481829748	1.5942930040475463	3.169778972802843e-05	0.5990224794052308
k141_11100	14842	4717	317.81431073979246	6.486006341628417	bin_114	1499399	422675	281.89627977609695	4994	0.004616438110772159	2	8.987116087362807e-05	0.0194676412240683	0.023008485059753492	0.0039060007923264342	0.8461070415331756
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_31	2518876	297985	118.30078177726891	27718	0.00881841342271072	2	3.8450602666479316e-05	0.004360263102142003	0.04931933727158752	0.0007796252908822115	0.08840879345420392
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_57	2183973	904813	414.296788467623	21325	0.009026977209858579	1	2.217341978177632e-05	0.00245635047771697	0.007041469205621858	0.003148976319327396	0.3488406191929147
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_137	1217635	216639	177.91784894488086	13640	0.0188751485718888	2	7.95413241588249e-05	0.004214076718701311	0.032793315513684855	0.002425534683299461	0.12850413728196378
k141_11101	20650	6988	338.40193704600483	29.172580779828003	bin_34	2480254	820954	330.99593831922056	28354	0.009357633600049532	10	0.0001952467373142645	0.02086496924962215	0.08813576664404037	0.0022152951605086744	0.2367366852766012
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_49	2326487	71085	30.55465171307641	2864	0.0010664566105036486	2	4.1630277857615686e-05	0.03903607277370171	0.19095344992816968	0.00021801270347969942	0.20442716687436535
k141_11101	20650	6988	338.40193704600483	8.751774233948401	bin_2	5101738	43883	8.601578520888372	1284	9.94030667579744e-05	3	2.847626639454949e-05	0.28647271480952613	1.0174614127738633	2.7987563987233493e-05	0.2815563432804074
k141_11101	20650	6988	338.40193704600483	8.751774233948401	bin_15	2975678	455223	152.98127015086982	86854	0.019856954220760153	3	4.882196607401611e-05	0.002458683518692583	0.057208142051098275	0.0008534093980959627	0.04297785997833121
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_119	1402453	88916	63.40034211485162	1288	0.0013474671274812057	1	3.4529606426073014e-05	0.025625564974351946	0.04601328605921558	0.0007504268741344848	0.556916646669699
k141_11101	20650	6988	338.40193704600483	17.503548467896803	bin_11	3109857	650556	209.19161234744877	36415	0.007585533554777061	6	9.343095220339464e-05	0.012316991485003138	0.08367232448509913	0.0011166290978331	0.14720508317175557
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_65	2062885	638862	309.69346328079365	16181	0.007798716877408474	1	2.347496352005341e-05	0.003010105878834542	0.009419824516405027	0.0024920807685080287	0.3195501013413057
k141_11101	20650	6988	338.40193704600483	37.924355013776406	bin_87	1754433	1544176	880.1567229982564	14826	0.009879836594948621	13	0.0003588281522143336	0.036319239571006245	0.04308818420949735	0.008327762211322006	0.8429048528575703
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_68	2029507	108315	53.37010416815512	1549	0.0007654847273181675	2	4.7722082378691354e-05	0.0623423050462195	0.10932180566076054	0.00043652848661116195	0.5702641359554159
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_8	3275155	162233	49.534449514603125	1871	0.00035398926906983003	1	1.4785910932784975e-05	0.04176937614984091	0.0588935196932545	0.0002510617638374653	0.7092355214528816
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_66	2040254	281594	138.01908977999798	2594	0.001278301786402053	1	2.3735353598652605e-05	0.01856787955014821	0.021136627423299928	0.0011229489512829267	0.8784693592923881
k141_11101	20650	6988	338.40193704600483	8.751774233948401	bin_84	1781834	78757	44.199964755414925	1153	0.0007406582823959963	3	8.153310036916802e-05	0.11008193968399584	0.19800409983078604	0.0004117748088996443	0.5559578805594009
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_56	2197421	85892	39.08763955564273	6380	0.0026736465522059997	1	2.2037720637540726e-05	0.00824257066415814	0.07463377454220466	0.00029527812002967386	0.1104402224692126
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_108	1558349	152127	97.62062285149219	11693	0.009901342830645697	2	6.21505838821283e-05	0.00627698534887265	0.059767249844753643	0.001039876923291023	0.10502382768451311
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_38	2431712	270797	111.36063810188048	22780	0.007723138558471763	1	1.99144265937189e-05	0.002578540633830027	0.02619649211522916	0.0007601943995448832	0.09843076021354054
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_88	1749133	50467	28.852580106830068	897	0.0005952064758495022	1	2.768580212085952e-05	0.046514618446221116	0.10110908858692391	0.00027382110261094794	0.4600438901813688
k141_11101	20650	6988	338.40193704600483	11.6690323119312	bin_188	625950	130071	207.79774742391564	1123	0.005794434112967532	4	0.0003094569861558615	0.05340590299634588	0.05615572091898529	0.005510693854368085	0.951032274581489
k141_11101	20650	6988	338.40193704600483	20.420806545879604	bin_75	1974497	435859	220.74432121193396	5377	0.002772407963682406	7	0.00017168071202309127	0.061924765139925196	0.09250886470720954	0.001855829844701484	0.6693927693947711
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_149	1120564	33877	30.232097408090926	767	0.0012288251318933003	1	4.321587175838718e-05	0.03516844719134508	0.09649539159006755	0.00044785425548587	0.36445727212287965
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_53	2285243	55954	24.484923485161097	6162	0.0023700213896663707	2	4.2381619916188674e-05	0.01788237865741573	0.23829015269341416	0.00017785720239441523	0.07504455578751223
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_269	206723	38700	187.20703550161326	162	0.007753870791697695	2	0.0004685124550346635	0.06042304129394496	0.031166115847795266	0.01503275086708653	1.9387414713155335
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_335	119337	27586	231.16049506858727	172	0.02713421497877228	1	0.0004057932587635467	0.014955039572031405	0.01262005463830325	0.03215463564887586	1.1850217768979558
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_44	2384306	394647	165.5186037362654	12139	0.004304385415079191	2	4.0620750961550554e-05	0.009437061750847705	0.03524991163689504	0.0011523646181011704	0.2677187349590463
k141_11101	20650	6988	338.40193704600483	5.8345161559656	bin_16	2937357	452441	154.0299663949598	26742	0.006316755026844067	2	3.2972600961384926e-05	0.005219863810019947	0.03787909776598197	0.000870469544050138	0.1378032772128945
k141_11101	20650	6988	338.40193704600483	2.9172580779828	bin_192	606646	10901	17.96929345944752	28	0.00015396373682837866	1	7.982604372412473e-05	0.5184730207808984	0.1623468437735945	0.0004917006199113328	3.1936131847684694
