mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
k141_42287	6161	9	1.4608018178867066	1.4608018178867066	bin_132	1253188	823	0.6567250883347111	17	2.2094323531912926e-05	1	0.0001295187259202314	5.862081531174975	2.224373400429898	5.822706111087271e-05	2.635385556238907
k141_48847	65180	240	3.68211107701749	2.045617265009717	bin_87	1754433	7839	4.468110209965271	91	6.064111224472714e-05	5	4.541098783773915e-05	0.7488482014392426	0.45782605371894275	9.918829972401865e-05	1.6356609575980074
k141_48847	65180	240	3.68211107701749	0.8182469060038866	bin_94	1677516	134	0.07988001306693945	7	5.121977948833956e-06	2	1.8291485133462663e-05	3.571176080058449	10.243449826656834	1.78567625585105e-06	0.34863021154895213
k141_48847	65180	240	3.68211107701749	0.8182469060038866	bin_75	1974497	2035	1.0306422344526227	30	1.5468149323130404e-05	2	1.5540291514824155e-05	1.004663918752444	0.7939194403754083	1.9574141562116e-05	1.2654481899037315
k141_52301	5830	178	30.53173241852487	4.361676059789267	bin_34	2480254	4299	1.7332902194694575	211	6.9636054511196e-05	1	6.915686321680209e-05	0.993118632326924	2.5164141646886646	2.748230565033332e-05	0.3946562717150316
k141_52301	5830	178	30.53173241852487	4.361676059789267	bin_87	1754433	7839	4.468110209965271	91	6.064111224472714e-05	1	9.776753322636215e-05	1.612231860652642	0.9761791573675549	0.00010015326847380161	1.6515737387799994
k141_52301	5830	178	30.53173241852487	17.446704239157068	bin_56	2197421	426	0.193863624676382	28	1.1733872015951095e-05	4	0.0003122325428234758	26.609506427121843	89.99472834721306	3.4694536953190877e-06	0.29567850157243
k141_52301	5830	178	30.53173241852487	4.361676059789267	bin_269	206723	231	1.1174373436918001	1	4.78633999487512e-05	1	0.0008297411832303433	17.33560892286742	3.903284675791414	0.00021257511356434906	4.441287367632882
k141_53601	22707	27	1.1890606420927468	0.47562425683709875	bin_335	119337	165	1.3826390809220945	1	0.0001577570638300714	2	0.0007380658645763192	4.678496459412616	0.34399740568587184	0.0021455564849529674	13.600382974064866
k141_53601	22707	27	1.1890606420927468	0.713436385255648	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	3	8.329614564416628e-05	2.2812120911345395	0.2694920567407618	0.0003090857172250279	8.464858366229898
k141_56833	29400	3	0.10204081632653061	0.10204081632653061	bin_136	1219543	971	0.7961998879908293	22	2.991888986843306e-05	1	2.7890451949768783e-05	0.9322020994901803	0.12815979738960467	0.0002176224722405112	7.273748230549195
k141_63691	5158	1	0.19387359441644048	0.19387359441644048	bin_144	1178681	22	0.018664931393651038	1	1.445290207485453e-06	1	0.0001652064718087677	114.30678140149962	10.387051006380204	1.5905040969500417e-05	11.004738624204997
k141_68222	5768	8	1.3869625520110958	1.3869625520110958	bin_103	1579078	651	0.41226589186854606	90	7.252905299369333e-05	6	0.0006611678016464154	9.115902860387635	3.364242784492438	0.00019652796899619882	2.7096447683287366
k141_69840	55945	29	0.5183662525694879	0.5183662525694879	bin_114	1499399	2245	1.4972665714729703	46	4.2522257327897343e-05	1	1.1921242020612993e-05	0.28035299087454346	0.34620839231021716	3.443371762614888e-05	0.8097810368020641
k141_77055	6979	1	0.1432870038687491	0.1432870038687491	bin_75	1974497	2035	1.0306422344526227	30	1.5468149323130404e-05	1	7.256886380113472e-05	4.691502666878084	0.1390269087360361	0.0005219771083230933	33.745285064099505
k141_77057	8584	5	0.5824790307548928	0.5824790307548928	bin_216	387892	329	0.8481742340651521	11	0.00016178140309353585	1	0.00030712720572985164	1.8984085924405192	0.6867445477129996	0.00044722190624250067	2.7643591765855438
k141_80751	8781	3	0.341646737273659	0.341646737273659	bin_141	1210585	44	0.03634606409297984	0	0.0	1	9.407207734928678e-05	1	9.399827623691648	1.0007851326143928e-05	1
k141_84123	46359	4	0.08628313811773335	0.08628313811773335	bin_38	2431712	1393	0.5728474424602914	136	4.610828990132396e-05	2	1.7741232949817525e-05	0.3847731717612043	0.15062149487333062	0.00011778686013399026	2.5545701301450374
k141_84423	11379	3	0.2636435539151068	0.2636435539151068	bin_41	2392164	288	0.12039308341735767	23	8.097131402881637e-06	1	3.6912692510398426e-05	4.558736998792165	2.189856314263116	1.6856216670462008e-05	2.08175165151243
k141_84424	6162	1	0.16228497241155468	0.16228497241155468	bin_41	2392164	288	0.12039308341735767	23	8.097131402881637e-06	1	6.801543855015826e-05	8.399942543349695	1.3479592664719247	5.045808151768426e-05	6.231599687233315
k141_85067	5281	3	0.5680742283658398	0.5680742283658398	bin_38	2431712	1393	0.5728474424602914	136	4.610828990132396e-05	1	7.787027251662474e-05	1.688856227009815	0.9916675649734048	7.852457342266017e-05	1.7030467534300247
k141_88125	65044	65	0.9993235348379559	0.7138025248842542	bin_16	2937357	2420	0.8238698939216446	182	4.2990405163623524e-05	5	2.6762766154448077e-05	0.6225288189908357	0.8664020012753877	3.0889547940854164e-05	0.7185219079300853
k141_88125	65044	65	0.9993235348379559	0.14276050497685083	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	1	9.692954405951273e-06	0.2654586790141647	0.05392607232076509	0.00017974523247855467	4.922640711438309
k141_88125	65044	65	0.9993235348379559	0.14276050497685083	bin_32	2498424	794	0.3178003413351777	59	1.8999767513366978e-05	1	6.153562497108675e-06	0.32387567336176276	0.4492144482195007	1.3698496389639376e-05	0.7209823162310813
k141_88146	15711	83	5.282922792947616	5.282922792947616	bin_11	3109857	3371	1.0839726714122224	271	5.645145114223764e-05	2	4.093414726412703e-05	0.7251212579281177	4.873667881372796	8.39904323816929e-06	0.1487834779837046
k141_88235	23423	13	0.5550100328736712	0.2775050164368356	bin_34	2480254	4299	1.7332902194694575	211	6.9636054511196e-05	1	1.7213188428209714e-05	0.24718787629534927	0.16010303024831993	0.00010751319573097427	1.5439300300060572
k141_88235	23423	13	0.5550100328736712	0.2775050164368356	bin_14	3039924	532	0.17500437510937775	20	4.370622517036718e-06	1	1.4044127238648354e-05	3.2133013509870154	1.5857033074938554	8.856718134014975e-06	2.026420286696329
k141_91190	12387	8	0.6458383789456689	0.6458383789456689	bin_38	2431712	1393	0.5728474424602914	136	4.610828990132396e-05	1	3.336872779316901e-05	0.7237034352083149	1.127417757460682	2.9597482896070778e-05	0.6419123970854731
k141_101133	8868	8	0.9021199819576003	0.9021199819576003	bin_57	2183973	4595	2.103963739478464	146	6.180251688812908e-05	1	5.184347318621402e-05	0.8388569883012649	0.4287716394680928	0.00012091161917921572	1.9564190144243174
k141_102732	13368	5	0.37402752842609216	0.37402752842609216	bin_11	3109857	3371	1.0839726714122224	271	5.645145114223764e-05	2	4.810864659385845e-05	0.8522127530901149	0.3450525444878617	0.0001394241177536102	2.469805734529496
k141_102733	9034	6	0.6641576267434137	0.6641576267434137	bin_11	3109857	3371	1.0839726714122224	271	5.645145114223764e-05	6	0.0002135653268762563	3.7831680595446056	0.6127069844649636	0.00034856029438402555	6.174514336323742
k141_102981	23428	10	0.4268396790165614	0.4268396790165614	bin_53	2285243	318	0.13915369175181808	43	1.6538610800982465e-05	2	3.7356174290135566e-05	2.258725036803965	3.0673974484114583	1.2178459074314466e-05	0.7363652982021327
k141_103227	8955	178	19.87716359575656	19.87716359575656	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	4	0.00028321530542580907	7.756351439017221	7.508360675596234	3.77199921077738e-05	1.0330286162500173
k141_103228	16146	212	13.13018704323052	2.6260374086461042	bin_16	2937357	2420	0.8238698939216446	182	4.2990405163623524e-05	2	4.217045768937191e-05	0.9809271982636392	3.187441886177064	1.3230188720381684e-05	0.3077474769085557
k141_103228	16146	212	13.13018704323052	10.504149634584417	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	8	0.0003155963889564691	8.643164612699197	3.967816819887189	7.953905214944928e-05	2.178317448874804
k141_106597	6187	9	1.4546630030709553	1.4546630030709553	bin_15	2975678	2685	0.9023153714884473	619	0.0001415185790251518	3	0.0001632898256604645	1.1538402009494693	1.612144765606024	0.0001012873217989713	0.7157174873906111
k141_108042	15733	1	0.06356066865823429	0.06356066865823429	bin_204	471337	32	0.06789197538067243	3	2.7594177320523974e-05	1	0.0001348518547413725	4.88696775319598	0.9362029651051929	0.00014404126003405725	5.21998747637685
k141_114841	8171	1	0.12238404112103782	0.12238404112103782	bin_14	3039924	532	0.17500437510937775	20	4.370622517036718e-06	1	4.036741816402518e-05	9.236079759044094	0.6993198944000559	5.772382351378155e-05	13.207231530239383
k141_115884	18592	52	2.7969018932874357	2.33075157773953	bin_57	2183973	4595	2.103963739478464	146	6.180251688812908e-05	5	0.00012419656141554817	2.0095712548464775	1.1077907541872762	0.00011211193173991076	1.814035048812794
k141_115884	18592	52	2.7969018932874357	0.4661503155479059	bin_21	2802603	2608	0.9305634797365163	101	2.59738656791912e-05	1	1.9191649645316237e-05	0.7388830712515583	0.5009333868119279	3.831177987048728e-05	1.4750126278346207
k141_115885	25850	49	1.8955512572533848	1.8955512572533848	bin_57	2183973	4595	2.103963739478464	146	6.180251688812908e-05	5	8.962584508803104e-05	1.4501973317731698	0.9009429305674531	9.948004701205744e-05	1.6096439436621943
k141_118553	17711	15	0.8469312856416916	0.8469312856416916	bin_31	2518876	1590	0.6312339313249243	209	6.64928351737694e-05	7	0.00015802020257205053	2.3764996959309617	1.341707477391196	0.00011777545048739209	1.771250243422513
k141_120856	60222	50	0.8302613662781043	0.13837689437968403	bin_54	2239753	354	0.15805314246704882	9	3.6750652351735947e-06	1	7.413865424250838e-06	2.017342536751089	0.8755086562643516	8.468066387698045e-06	2.3041948498359237
k141_120856	60222	50	0.8302613662781043	0.6918844718984203	bin_216	387892	329	0.8481742340651521	11	0.00016178140309353585	5	0.000253383393743127	1.5662084077527154	0.8157338953605533	0.00031062016079536807	1.9199991770115834
k141_120909	15977	25	1.5647493271577892	1.5647493271577892	bin_34	2480254	4299	1.7332902194694575	211	6.9636054511196e-05	2	5.0797838949364516e-05	0.7294761213273119	0.9027624511933975	5.62693307438882e-05	0.8080488065968944
k141_121443	5056	7	1.384493670886076	1.384493670886076	bin_334	120280	181	1.504822081809112	12	0.0017773932528350142	2	0.0032887397759657844	1.8503163386718788	0.9200381145534653	0.003574569057459053	2.0111300927678615
k141_129357	50059	9	0.1797878503366028	0.1797878503366028	bin_35	2466905	644	0.26105585744080134	81	2.6768603387845204e-05	3	2.4796484114227497e-05	0.9263271510641012	0.6886949486562377	3.600503265285988e-05	1.345047111019944
k141_132123	23405	17	0.7263405255287332	0.7263405255287332	bin_62	2088067	1307	0.6259377692382476	15	6.984697163929427e-06	1	2.069390208489141e-05	2.9627486488261012	1.1604037353628196	1.7833363901074584e-05	2.5532050255765064
k141_133533	42666	9	0.21094079594993673	0.21094079594993673	bin_114	1499399	2245	1.4972665714729703	46	4.2522257327897343e-05	1	1.563150716831186e-05	0.36760765186509947	0.14088392806527356	0.00011095309012870197	2.6092944519177625
k141_133790	35053	41	1.1696573759735258	1.1696573759735258	bin_49	2326487	391	0.16806455398203385	31	1.154335018352413e-05	1	1.2262363246509058e-05	1.0622880750868304	6.959572070732788	1.7619421311945589e-06	0.15263698174117477
k141_133792	89145	142	1.5929104268326884	1.5929104268326884	bin_16	2937357	2420	0.8238698939216446	182	4.2990405163623524e-05	1	3.818970272323735e-06	0.08883308398207816	1.9334490052190019	1.9752112737471244e-06	0.045945397960995636
k141_134736	17359	253	14.574572267987786	4.8581907559959285	bin_15	2975678	2685	0.9023153714884473	619	0.0001415185790251518	1	1.9359287198349228e-05	0.13679678902731593	5.384138306301844	3.5956147663759347e-06	0.025407369061675594
k141_134736	17359	253	14.574572267987786	9.716381511991857	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	2	7.34425850326779e-05	2.0113549274708253	3.670246838905346	2.0010257690074655e-05	0.5480162549695741
k141_134737	12982	164	12.632876290248035	3.6093932257851526	bin_65	2062885	3214	1.5580122013587767	105	5.060659243111611e-05	2	7.468155857173053e-05	1.475727864376255	2.316665570807033	3.22366592367989e-05	0.637005134868116
k141_134737	12982	164	12.632876290248035	3.6093932257851526	bin_17	2924666	267	0.09129247579039794	21	4.942158009062255e-06	2	5.2675918191767654e-05	10.658485239682289	39.53659044226277	1.3323333550649212e-06	0.26958534159002406
k141_134737	12982	164	12.632876290248035	1.8046966128925763	bin_342	116573	5	0.04289157866744443	0	0.0	1	0.0006607853746332527	1	42.075779650945265	1.5704649565974414e-05	1
k141_134737	12982	164	12.632876290248035	3.6093932257851526	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	2	9.793118664215794e-05	2.6820185416693425	1.3634050969442244	7.18283853138362e-05	1.967147216686004
k141_134738	9520	156	16.386554621848738	6.554621848739496	bin_46	2362712	2907	1.2303657830493095	467	0.00017159291001625425	2	8.891647971206197e-05	0.5181827133978864	5.327376572920189	1.669048142082485e-05	0.09726789655379021
k141_134738	9520	156	16.386554621848738	9.831932773109243	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	3	0.0001998767288257709	5.473977301201833	3.7138949449748937	5.3818627556015073e-05	1.4739181862449902
k141_134739	8165	148	18.12614819350888	9.06307409675444	bin_63	2087975	86	0.0411882326177277	5	2.310405159696464e-06	1	5.865682025908615e-05	25.38810996543669	220.04037368803316	2.665729896561986e-07	0.11537932580241485
k141_134739	8165	148	18.12614819350888	9.06307409675444	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	1	7.761553342737819e-05	2.1256384907744232	3.423467781017467	2.2671612058902032e-05	0.6209021456432915
k141_137121	43126	3	0.06956360432221861	0.06956360432221861	bin_228	315272	34	0.10784338602857216	1	2.1529700788016074e-05	1	7.354877092607718e-05	3.416153882037047	0.645042842996309	0.00011402152853046698	5.296010829557556
k141_141965	14258	49	3.4366671342404262	3.4366671342404262	bin_67	2033076	412	0.20264859749463374	14	6.798391332854707e-06	1	3.449751212649716e-05	5.074363983694263	16.958751142264536	2.034201211934916e-06	0.2992180226672442
k141_147347	15346	8	0.521308484295582	0.521308484295582	bin_31	2518876	1590	0.6312339313249243	209	6.64928351737694e-05	2	5.2057343460591836e-05	0.7829015460770699	0.8258562450871184	6.303438857582337e-05	0.9479876803431846
k141_149061	34471	15	0.43514838559948943	0.43514838559948943	bin_72	1999724	1111	0.5555766695804021	17	8.624866096125408e-06	1	1.476140342912556e-05	1.7114936353338748	0.7832373269527934	1.8846654674331228e-05	2.1851533072261615
k141_153406	17191	213	12.390204176604037	1.770029168086291	bin_119	1402453	452	0.3222924404596803	9	9.415531170287929e-06	1	4.1477306305532414e-05	4.405200891524852	5.491997161217086	7.55231750635876e-06	0.8021127400853593
k141_153406	17191	213	12.390204176604037	1.770029168086291	bin_136	1219543	971	0.7961998879908293	22	2.991888986843306e-05	1	4.769817272544949e-05	1.5942494168466814	2.2230964796451698	2.145573669976871e-05	0.7171301072372446
k141_153406	17191	213	12.390204176604037	8.850145840431455	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	5	0.00018538091432992543	5.076983814371966	3.3430366803326557	5.545285082288679e-05	1.5186742772642179
k141_153407	25414	367	14.440859368851815	2.0629799098359736	bin_87	1754433	7839	4.468110209965271	91	6.064111224472714e-05	1	2.2427981376788045e-05	0.36984779049362176	0.46171195715694047	4.8575699695740287e-05	0.8010357643129152
k141_153407	25414	367	14.440859368851815	2.0629799098359736	bin_112	1512983	337	0.22273878820845971	5	4.510566992837912e-06	1	2.600715979678713e-05	5.765829404170807	9.26187991965389	2.8079785121808187e-06	0.6225333792047557
k141_153407	25414	367	14.440859368851815	10.314899549179868	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	5	0.00012605942511610877	3.4523600408211266	3.896329864906947	3.235337599403159e-05	0.8860543538460331
k141_153412	44759	11	0.2457606291472106	0.2457606291472106	bin_287	169198	44	0.26005035520514425	2	0.00016558723102270785	2	0.000359081564091951	2.1685341428452793	0.9450501575102215	0.00037996032405091397	2.294623333599968
k141_153413	11682	6	0.5136106831022085	0.5136106831022085	bin_287	169198	44	0.26005035520514425	2	0.00016558723102270785	2	0.0010868963218598079	6.563889710256439	1.9750431899892609	0.0005503152170893629	3.323415783273139
k141_167456	37112	20	0.5389092476826902	0.5389092476826902	bin_15	2975678	2685	0.9023153714884473	619	0.0001415185790251518	11	0.00010086555354736958	0.7127371843483742	0.5972515427657104	0.00016888286814679203	1.1933618137642326
k141_167457	6379	3	0.4702931493964571	0.4702931493964571	bin_15	2975678	2685	0.9023153714884473	619	0.0001415185790251518	3	0.00015838524493372246	1.119183403513209	0.521207068234544	0.0003038816136362311	2.147291300757216
k141_170789	7578	2	0.26392187912377935	0.26392187912377935	bin_296	160517	605	3.7690711887214436	4	0.0004147900459314014	2	0.0016441989267415873	3.9639305303230623	0.07002305499390363	0.023480822521735664	56.6089344526338
k141_174140	68906	53	0.7691637883493455	0.7691637883493455	bin_324	128959	102	0.7909490613295699	1	0.00019474013326476275	1	0.00024166193709686804	1.240945731347076	0.9724567939386592	0.0002485066057465496	1.2760934358029201
k141_175827	30934	13	0.42024956358699167	0.42024956358699167	bin_168	894198	58	0.0648625919539073	1	2.5232440106650606e-06	1	3.6151824882958434e-05	14.327518357382235	6.47907447000622	5.579782274508063e-06	2.2113526281738323
k141_179311	5694	1	0.17562346329469616	0.17562346329469616	bin_122	1387335	1108	0.7986535335733619	87	9.139412850943962e-05	1	0.00012711222618226888	1.3908139204931542	0.2198994381317214	0.000578047071253214	6.324772506512938
k141_179829	6148	4	0.6506180871828237	0.6506180871828237	bin_11	3109857	3371	1.0839726714122224	271	5.645145114223764e-05	2	0.00010481299747863342	1.8566927042237025	0.600216319416231	0.00017462537103385376	3.0933725794552163
k141_186892	92966	47	0.5055611729019212	0.5055611729019212	bin_93	1693553	763	0.45053210616969175	120	8.540790848892029e-05	11	7.392464620820338e-05	0.8655480214433937	1.1221423866993019	6.587813372387368e-05	0.7713352883757815
k141_188305	8710	3	0.34443168771526983	0.34443168771526983	bin_114	1499399	2245	1.4972665714729703	46	4.2522257327897343e-05	1	7.657105451701422e-05	1.8007288260018752	0.2300403243334467	0.00033285927038610583	7.827883355753286
k141_197375	40662	12	0.29511583296443855	0.29511583296443855	bin_17	2924666	267	0.09129247579039794	21	4.942158009062255e-06	1	8.52737585674981e-06	1.7254356985578916	3.2326413585497105	2.6378972830365336e-06	0.5337541369983553
k141_199098	15025	24	1.5973377703826954	0.7986688851913477	bin_11	3109857	3371	1.0839726714122224	271	5.645145114223764e-05	1	2.1401543682752072e-05	0.37911414586717657	0.7367979897046898	2.9046691198668792e-05	0.5145428613603117
k141_199098	15025	24	1.5973377703826954	0.7986688851913477	bin_87	1754433	7839	4.468110209965271	91	6.064111224472714e-05	1	3.793575498899776e-05	0.6255781529187956	0.17874869859075285	0.0002122295450992463	3.4997633988433323
k141_202652	14384	7	0.4866518353726363	0.4866518353726363	bin_65	2062885	3214	1.5580122013587767	105	5.060659243111611e-05	1	3.3701195542902035e-05	0.6659447697209588	0.3123543159342504	0.0001078941247925514	2.1320171860892043
k141_205574	6692	1	0.14943215780035865	0.14943215780035865	bin_120	1399048	91	0.06504423007645199	10	1.034851875944647e-05	1	0.00010732324046462158	10.370879442688683	2.297392983585452	4.671522949335658e-05	4.514194792439582
k141_207709	8200	7	0.8536585365853658	0.8536585365853658	bin_11	3109857	3371	1.0839726714122224	271	5.645145114223764e-05	1	3.921441388211584e-05	0.6946573221529668	0.7875277293413694	4.9794327769146505e-05	0.8820734766176773
k141_207710	12620	14	1.109350237717908	1.109350237717908	bin_334	120280	181	1.504822081809112	12	0.0017773932528350142	2	0.0013175806899590338	0.7412994776802709	0.7371969425011602	0.0017872845287295262	1.0055650463839305
k141_215432	39460	19	0.481500253421186	0.481500253421186	bin_93	1693553	763	0.45053210616969175	120	8.540790848892029e-05	2	2.9927753782863662e-05	0.35040963199264036	1.0687368265821886	2.800292180309007e-05	0.32787270287414666
k141_221479	13245	7	0.5285013212533032	0.5285013212533032	bin_15	2975678	2685	0.9023153714884473	619	0.0001415185790251518	1	2.548587217009528e-05	0.18008852509440282	0.5857168546087101	4.351227383941545e-05	0.307466865051564
k141_227155	8397	3	0.35727045373347627	0.35727045373347627	bin_56	2197421	426	0.193863624676382	28	1.1733872015951095e-05	1	5.4403309988603174e-05	4.636432876943518	1.842895769280444	2.9520557209724818e-05	2.515841076977352
k141_231373	6727	4	0.5946187007581388	0.5946187007581388	bin_11	3109857	3371	1.0839726714122224	271	5.645145114223764e-05	2	9.560225771766014e-05	1.6935305609199727	0.5485550664145961	0.00017428014719201277	3.087257168161871
k141_233343	8339	1	0.1199184554502938	0.1199184554502938	bin_10	3195245	241	0.0754245762062064	13	2.5661812708885407e-06	1	3.7530284986063294e-05	14.624954757412139	1.5899122206857843	2.36052559995263e-05	9.198592580855747
k141_236649	5657	3	0.530316422131872	0.530316422131872	bin_101	1586122	4199	2.6473373422725364	45	3.651398568676695e-05	3	0.0003343478131769637	9.156705489374577	0.20032068209208123	0.0016690628730151504	45.71023517764144
k141_245972	7910	4	0.5056890012642224	0.5056890012642224	bin_25	2666493	71	0.026626734066056052	1	2.829725140025327e-07	2	9.482286307599954e-05	335.0956661294349	18.99177721194423	4.992837795946972e-06	17.644250055686626
