mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
k141_33248	7205	1681	233.31020124913255	46.1539236590843	bin_138	330930	78160	236.18287855437706	2085	0.038969563260084106	109	0.046732205011396605	1.1991975557823007	0.19541604345574165	0.2391421102637391	6.136638192932701
k141_33248	7205	1681	233.31020124913255	103.74047060986837	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	245	0.005266045810096831	0.19938383852292293	0.2082868322458877	0.025282663110840032	0.9572560894658257
k141_37144	6733	1133	168.275657210753	153.51463464840623	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	312	0.007183756284527145	0.27199248823015	0.30822182284624877	0.023307098174260816	0.8824569451911549
k141_42698	11450	1499	130.9170305676856	129.259852965563	bin_35	2414183	581806	240.9949867097896	75230	0.025881638314852982	390	0.014175996821610658	0.5477240910779331	0.5363590949766104	0.026430048365692106	1.0211891551905508
k141_43054	7237	866	119.66284371977339	115.81653802878067	bin_19	3027906	1508819	498.3044387771615	236300	0.05164613685449722	271	0.012396742481117103	0.2400323283819364	0.23242124495819125	0.05333738954606784	1.0327469350967216
k141_44288	7149	471	65.8833403273185	61.00309289566528	bin_33	2421302	632219	261.1070407574107	68703	0.02349903097066235	100	0.005794152377874504	0.24656984303345458	0.23363250840999739	0.024800283219604237	1.055374719517858
k141_49124	8322	2836	340.78346551309784	340.19641389292025	bin_11	3471114	3311405	953.989122800346	614653	0.1021822006798358	1159	0.040218819493834476	0.39359907328528587	0.3566040804472754	0.1127828359209729	1.103742483236897
k141_56940	5032	161	31.995230524642288	31.995230524642288	bin_41	2256566	72940	32.32345076545512	11474	0.004549583434475509	61	0.005372063805880812	1.1807814678532478	0.9898457549228126	0.005427172647014808	1.192894410044042
k141_59904	6338	620	97.82265698958662	49.32937403748385	bin_60	1783199	246143	138.0345098892496	39246	0.024787939641089086	59	0.005220354128682371	0.2106005664153299	0.3573698640800964	0.01460770661824005	0.5893070109798865
k141_63001	5490	165	30.05464480874317	28.251366120218577	bin_57	1830468	76043	41.542927819552155	12210	0.007337123247807352	47	0.004691026432335005	0.6393549997591883	0.6800523603664277	0.0068980371302694585	0.9401555483384975
k141_70259	5023	190	37.826000398168425	36.28208201456971	bin_151	273043	16076	58.87717319250081	3178	0.08784766682599189	94	0.06982283406634682	0.7948171714640009	0.6162334237064044	0.11330582110653722	1.2897988666104552
k141_70261	5910	281	47.54653130287648	47.54653130287648	bin_151	273043	16076	58.87717319250081	3178	0.08784766682599189	88	0.055740087972933984	0.6345084620556127	0.8075545873682075	0.06902330671489218	0.7857158785060634
k141_73199	6662	735	110.32722906034223	67.09088253669461	bin_82	1173334	142880	121.772658083717	9760	0.014248834433595708	135	0.01736922196594297	1.2189924759733366	0.5509519426813412	0.031525838499473186	2.2125205150213545
k141_73286	5411	845	156.163370911107	140.96162684011426	bin_46	2059579	287675	139.6766038107788	51828	0.024518942928980957	306	0.027530109138759647	1.122809789088401	1.009199987644862	0.02727914137514586	1.112574120921926
k141_75936	5544	3224	581.5295815295815	467.23160268976994	bin_144	309556	159169	514.1848324697308	12532	0.26752390156803396	605	0.3589561732003478	1.3417723466815608	0.9086841407700897	0.39502854412771016	1.4766102834637769
k141_76530	7064	941	133.2106455266138	84.57818763594527	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	120	0.002630771261821781	0.09960666719839552	0.1698134072096022	0.01549212930269161	0.5865653886530298
k141_77091	5827	220	37.75527715805732	14.52126044540666	bin_45	2083459	189168	90.79516323575362	21802	0.010107675168967753	5	0.0004118509079684021	0.04074635374441524	0.15993429526308106	0.0025751256620159878	0.25476933310263594
k141_77601	10456	587	56.14001530221882	53.6449035110091	bin_151	273043	16076	58.87717319250081	3178	0.08784766682599189	215	0.07830683370349083	0.8913934374443947	0.9111324576608893	0.08594451119052937	0.9783357292888349
k141_77602	5736	323	56.31101813110181	56.31101813110181	bin_151	273043	16076	58.87717319250081	3178	0.08784766682599189	133	0.08674254628082685	0.9874200353282683	0.9564151109461577	0.09069549956714361	1.0324178529043087
k141_78363	5643	664	117.66790714159136	116.02602936752264	bin_29	2503482	343036	137.0235535945535	55696	0.017827226640798277	212	0.015040468640139143	0.8436796672410315	0.8467597454875416	0.017762380321326262	0.996362512196731
k141_79561	5615	627	111.66518254674978	54.18073946055314	bin_2	5260682	1681941	319.71919230244293	230585	0.01668871822993608	82	0.0027760164902935706	0.166340904798427	0.1694635191286862	0.016381204076055658	0.9815735307143718
k141_81291	5842	769	131.63300239643957	69.28052757707346	bin_74	1339748	315018	235.13227860761876	4537	0.005069524802628579	20	0.0025665115141844936	0.506262739429491	0.2946449036573434	0.008710524031901166	1.7182131207612807
k141_93462	8157	413	50.6313595684688	48.08157887077613	bin_184	172960	7056	40.795559666975024	1042	0.07216437115506044	132	0.09819250867615059	1.360678505257992	1.1785983392133559	0.08331295353910666	1.1544887346151902
k141_98443	5377	143	26.59475543983634	21.480379393713967	bin_78	1226911	42023	34.251058145211836	2682	0.0035770647119951655	21	0.003197228669959094	0.8938134832276456	0.6271449863722485	0.005098069408883619	1.4252102825503787
k141_102298	5594	375	67.03611011798355	25.783119276147524	bin_22	2855010	551889	193.3054525203064	4450	0.001093535291850599	15	0.000939206659423029	0.8588718319585292	0.13338019667830658	0.0070415750074822375	6.4392754947723
k141_103449	6734	1401	208.04870804870805	146.33934549188785	bin_228	108497	29137	268.55120418076075	1224	0.22053217390748223	166	0.24223956301430433	1.0984318465745901	0.5449215762718659	0.4445402303054504	2.015761339621783
k141_104668	6579	1066	162.03070375436997	8.238849343442542	bin_87	1128430	74763	66.25399891885186	1120	0.0017652755472784042	3	0.00040409804066639823	0.22891499363338053	0.12435248404452559	0.003249617760122163	1.8408558171738278
k141_104668	6579	1066	162.03070375436997	93.3736258923488	bin_126	460121	311329	676.6241923320171	7235	0.06916278273464103	34	0.0112317382956456	0.16239569681195093	0.13799924234238833	0.08138985479194634	1.1767868725614654
k141_106056	5903	930	157.54700999491783	114.3486362866339	bin_44	2136148	921639	431.4490381752575	81909	0.036004318542256164	45	0.00357857543104616	0.09939294995532814	0.265033934877344	0.013502329174195379	0.3750197121033824
k141_111072	9818	926	94.31656141780404	92.58598230922048	bin_38	2326984	898100	385.9502256998759	169611	0.06285855468396478	321	0.01410992993524488	0.22447111624162627	0.23989099149074616	0.058818090031484874	0.9357213242844313
k141_111254	5765	687	119.16738941890719	35.674314029863936	bin_4	4384505	579215	132.10499246779284	43799	0.004562433742891386	47	0.0018618701437400592	0.40808705367853126	0.2700451615298439	0.006894662112041935	1.5111807646049296
k141_112573	5529	266	48.10996563573883	47.184773988897696	bin_79	1221690	45965	37.624110862821176	2912	0.003915698088554681	51	0.007584597068746953	1.9369718750575313	1.2541100083649825	0.006047792472875006	1.544499176418195
k141_115290	8004	1537	192.02898550724638	187.24998360548233	bin_14	3224948	742863	230.34883043075422	101285	0.019520005215134844	431	0.016738891308651624	0.857524940396692	0.8128974792505927	0.02059163884243207	1.0548992490261393
k141_117274	7427	769	103.5411337013599	102.57796036460306	bin_8	3640328	1526795	419.41138271056894	212391	0.03211411174496484	213	0.007894281640211517	0.24581971012943424	0.2445760048324462	0.03227741677119847	1.0050851484708816
k141_117657	8446	361	42.74212645039072	39.94591257045862	bin_184	172960	7056	40.795559666975024	1042	0.07216437115506044	100	0.07196909821951301	0.9972940533892016	0.9791730496296092	0.07349987649960003	1.0185064363918586
k141_117658	13551	480	35.42174009298207	33.42614910182815	bin_184	172960	7056	40.795559666975024	1042	0.07216437115506044	134	0.06203269018242902	0.8596027262419933	0.8193575324053567	0.07570893990602859	1.0491179884787174
k141_119349	8157	635	77.84724776265784	35.15682157023257	bin_146	295789	20711	70.01950714867692	175	0.004065506999662063	14	0.005802505412667195	1.4272525943626506	0.5021003860478742	0.011556464750684215	2.8425642242516918
k141_125854	5397	739	136.92792292014082	14.043889530270853	bin_31	2459651	221579	90.08554465653867	16218	0.0053717902699005554	8	0.0006026484994214665	0.11218764492691614	0.15589503936302734	0.0038657323663654234	0.7196357586829218
k141_128201	5102	1088	213.249705997648	120.46166598340422	bin_228	108497	29137	268.55120418076075	1224	0.22053217390748223	74	0.14027869851470828	0.636091759443491	0.4485612579950375	0.3127303038646735	1.418071106467532
k141_128907	5104	1500	293.8871473354232	287.35632183908046	bin_36	2386664	678687	284.3663791803119	79189	0.02785752326574095	396	0.032577893018253465	1.1694468566887137	1.0105144028186	0.03223892002665657	1.157278761615676
k141_135627	5980	1360	227.4247491638796	213.92464989844382	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	618	0.016019251037989922	0.6065233530807469	0.42951113875532054	0.03729647404351859	1.4121248516124394
k141_142040	5900	223	37.79661016949152	5.814863102998696	bin_118	555897	22407	40.30782680964279	734	0.004786023086468511	2	0.0006097947116956156	0.12741156920443697	0.14426138949291142	0.004227012604267056	0.8831993761622378
k141_151457	17193	5684	330.59966265340546	328.868774367262	bin_11	3471114	3311405	953.989122800346	614653	0.1021822006798358	1900	0.0319955468918465	0.31312250743255293	0.34473010908331786	0.09281332279598906	0.908312036523837
k141_155068	5614	2637	469.71856074100464	467.2898194755393	bin_11	3471114	3311405	953.989122800346	614653	0.1021822006798358	962	0.049446637132666615	0.4839065591041259	0.4898271985574151	0.10094710395480566	0.9879127997164592
k141_157147	5723	1084	189.41114799930108	25.64942629157202	bin_22	2855010	551889	193.3054525203064	4450	0.001093535291850599	13	0.0007956315066289419	0.727577347122001	0.13268858150226048	0.005996231910998216	5.483345581696538
k141_163795	6659	300	45.05180958101817	39.56724145811161	bin_6	3846970	326499	84.87173021884756	55570	0.007532066638370382	101	0.003942698424719398	0.5234550640635901	0.4662004810799164	0.008457087851103136	1.1228110765802901
k141_166209	8100	1411	174.19753086419752	33.737861708876196	bin_138	330930	78160	236.18287855437706	2085	0.038969563260084106	98	0.03747720296161684	0.9617044643660181	0.14284634820008188	0.26236024535344304	6.732439971226837
k141_166209	8100	1411	174.19753086419752	39.59034792368125	bin_2	5260682	1681941	319.71919230244293	230585	0.01668871822993608	115	0.002698800433897645	0.16171406316013895	0.12382849974871135	0.021794663097545366	1.3059518890102828
k141_166209	8100	1411	174.19753086419752	71.26262626262626	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	207	0.00395765433750656	0.1498453188246085	0.14307884468333104	0.027660653440876114	1.0472919260443663
k141_166210	11261	2424	215.2561939436995	39.09414818025107	bin_138	330930	78160	236.18287855437706	2085	0.038969563260084106	164	0.04555818009903581	1.16907084113258	0.16552490349655177	0.27523459694984737	7.062809380565107
k141_166210	11261	2424	215.2561939436995	101.78781264004394	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	427	0.005872235309644177	0.22233547883343838	0.20436634739939108	0.028733866335479034	1.0879260781567446
k141_166212	7977	1921	240.8173498809076	47.13871529583724	bin_138	330930	78160	236.18287855437706	2085	0.038969563260084106	138	0.053567351110336545	1.3745945971430662	0.19958565830157904	0.2683927871680785	6.887241342090916
k141_166212	7977	1921	240.8173498809076	56.36150741893582	bin_2	5260682	1681941	319.71919230244293	230585	0.01668871822993608	165	0.003931898534268852	0.2356021882624782	0.17628440448961177	0.022304290306636592	1.3364891179376106
k141_166212	7977	1921	240.8173498809076	94.61901548512257	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	277	0.005377652197570108	0.20360949677592044	0.1899730634511509	0.02830744580245663	1.0717808781784264
k141_166389	17298	1857	107.35345126604231	105.7342438562981	bin_50	2000472	184725	92.34070759300805	30942	0.015523693032518398	653	0.01903515723031652	1.2262003113848265	1.1450447653306068	0.016623941531945723	1.0708754351894598
k141_171555	7898	418	52.92479108635097	48.4342027517515	bin_192	158273	9323	58.904550997327405	1545	0.1334926457089608	151	0.127140576851953	0.9524163385685194	0.8222489083050483	0.1546254127768143	1.1583066015031789
k141_171556	21504	1452	67.52232142857143	60.92531301313629	bin_192	158273	9323	58.904550997327405	1545	0.1334926457089608	471	0.16014522140042178	1.1996557604346882	1.0343057027274611	0.15483354773943458	1.1598657507845114
k141_171557	25458	1743	68.46570822531228	60.41778000121254	bin_192	158273	9323	58.904550997327405	1545	0.1334926457089608	518	0.15319985384970544	1.1476276691954257	1.025689509185017	0.14936279690667167	1.1188840861863716
k141_176331	5423	2143	395.168725797529	187.45183146805863	bin_94	937179	1455207	1552.7524624431405	32418	0.07416099426742236	74	0.014560274638355799	0.19633332565434436	0.12072228896878844	0.1206096634078916	1.6263220928912674
k141_184918	8355	633	75.76301615798923	51.55009346832257	bin_4	4384505	579215	132.10499246779284	43799	0.004562433742891386	66	0.0018051166894094276	0.3956477597558397	0.3902206306161402	0.00462588737699294	1.0139078478017176
k141_188793	8032	1239	154.25796812749005	154.25796812749005	bin_25	2741498	553667	201.9578347312309	106005	0.02828815719264171	518	0.02359350065905702	0.8340416273278537	0.7638127450355136	0.030889116229606824	1.0919451563865628
k141_190800	5488	2094	381.5597667638484	196.5392760877936	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	273	0.0077102833892121955	0.29192793866189165	0.3946053356763196	0.019539227405522615	0.7397972411132056
k141_194011	5754	762	132.429614181439	76.14702815432743	bin_74	1339748	315018	235.13227860761876	4537	0.005069524802628579	23	0.0029964297633171357	0.5910671867634357	0.32384761720188643	0.009252591663965103	1.82513983542749
k141_195490	5001	138	27.594481103779245	26.827967739785375	bin_54	1856686	68211	36.73803755723908	11456	0.006671848236303296	35	0.0037694043472854383	0.5649715361891942	0.7302504304424675	0.005161796816746155	0.7736682001637042
k141_196286	6469	564	87.18503632709847	87.18503632709847	bin_23	2766437	218165	78.86136572060018	35380	0.009270107223630215	169	0.009465542433311156	1.021082303037743	1.1055481417350599	0.00856185459138471	0.9235982265188784
k141_197383	6914	4193	606.4506797801562	328.59810495632604	bin_154	242256	107656	444.38940624793605	4767	0.16719354429306962	395	0.24275505407602982	1.451940355128247	0.739437305067063	0.3282970069436965	1.9635746603243989
k141_198484	8577	2423	282.4997085227935	144.6949726580162	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	336	0.006066754219636863	0.22970038379975571	0.29051398475125706	0.020882830218418986	0.7906689380080241
k141_199198	8077	1285	159.0937229169246	153.06022843504522	bin_16	3187207	764328	239.81122029413214	149361	0.02954041225454865	482	0.018771054388128837	0.6354364396264801	0.6382529901950147	0.02941005318657958	0.9955870938142036
k141_201256	5481	198	36.1247947454844	24.0831964969896	bin_92	950247	87194	91.75930047661292	3215	0.00720786792842994	10	0.0019200108846492256	0.2663770901067902	0.26246055028642884	0.0073154265757420555	1.0149223943030188
k141_204290	7465	1105	148.0241125251172	133.0613863492931	bin_36	2386664	678687	284.3663791803119	79189	0.02785752326574095	249	0.014019701481666267	0.5032644628141666	0.46792235683009875	0.029961597852775346	1.0755298511990108
k141_205811	9965	2035	204.21475163070747	173.82985778946033	bin_44	2136148	921639	431.4490381752575	81909	0.036004318542256164	246	0.011610666818627326	0.32247983821720066	0.4028977756553706	0.028817897541729844	0.8004011382109055
k141_208475	5257	779	148.18337454822142	66.99780232233415	bin_52	1961920	162686	82.92183167509378	22113	0.011532674157950099	85	0.008241374588990045	0.7146108938930541	0.8079633670520747	0.010200183479926106	0.8844595225899593
k141_212560	5675	1437	253.215859030837	29.67373348017621	bin_68	1550312	101527	65.48810820015584	766	0.0006391777005266911	30	0.003409857894626889	5.334757285520317	0.45311636411121126	0.007525347051447442	11.77348184275899
k141_212560	5675	1437	253.215859030837	68.24958700440529	bin_4	4384505	579215	132.10499246779284	43799	0.004562433742891386	69	0.002773081638262482	0.6078075418811618	0.5166313984768177	0.005367621182991099	1.1764820018163016
k141_213309	6154	955	155.18362040948978	144.09907609452623	bin_62	1689314	351776	208.23600585799917	28057	0.019714232209221694	156	0.01506058025727997	0.7639445501831468	0.6919988476574538	0.021763880544401	1.1039679513473797
k141_215097	5703	1111	194.80974925477818	182.52034918496742	bin_19	3027906	1508819	498.3044387771615	236300	0.05164613685449722	401	0.023265766691727443	0.45048416219927817	0.36628280822236325	0.06351858774000456	1.229880715356419
k141_220548	8088	1558	192.63105835806132	100.1681503461919	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	117	0.002240253955078058	0.084820840709969	0.20111444072775836	0.011139199885256435	0.42175410379798645
k141_224185	6032	6468	1072.2811671087534	392.7316747593704	bin_46	2059579	287675	139.6766038107788	51828	0.024518942928980957	508	0.0408906415492194	1.6677163313140788	2.8117212478290754	0.01454292155767254	0.5931300382645397
k141_232668	5656	282	49.858557284299856	11.574307940998182	bin_54	1856686	68211	36.73803755723908	11456	0.006671848236303296	13	0.0012379282927362507	0.18554503173503775	0.315049706260576	0.003929311051991163	0.5889389135997937
k141_233386	5016	679	135.36682615629985	107.77613547476103	bin_4	4384505	579215	132.10499246779284	43799	0.004562433742891386	125	0.005690219836929166	1.247189582927085	0.8158369601439311	0.006974702195307859	1.5287240513190943
k141_235086	19243	3088	160.47393857506626	157.07218688176994	bin_16	3187207	764328	239.81122029413214	149361	0.02954041225454865	1062	0.017420936557261773	0.5897323438530986	0.6549826429685754	0.026597554521910573	0.9003785828281752
k141_235087	17601	3246	184.42133969660816	176.8148564250749	bin_16	3187207	764328	239.81122029413214	149361	0.02954041225454865	1232	0.022083509102784792	0.7475694283645063	0.7373085221292347	0.029951517499093843	1.0139167064089258
k141_235578	7455	1502	201.47551978537894	188.1160319143054	bin_20	2900191	1428423	492.5272163109257	227694	0.05424527900416885	521	0.024159129129667865	0.4453683264825901	0.3819403795049375	0.06325366582339993	1.1660676649582495
k141_238400	5107	513	100.45036224789504	96.89459721257131	bin_45	2083459	189168	90.79516323575362	21802	0.010107675168967753	109	0.010244144164471307	1.0135015216874534	1.0671779614623331	0.00959928384431211	0.9497024472831805
k141_251074	6364	366	57.510999371464486	51.45720996394191	bin_112	589874	43197	73.23089337722972	1576	0.00912291199649434	17	0.00457794369777704	0.5018072847284076	0.7026707935798844	0.006515061874784737	0.714142795336432
k141_255797	5616	888	158.1196581196581	139.42570839122564	bin_33	2421302	632219	261.1070407574107	68703	0.02349903097066235	179	0.013194272506120154	0.5614815573711402	0.533979122074932	0.024709341546631916	1.0515047015121854
k141_257978	8301	552	66.49801228767619	44.90774855791119	bin_4	4384505	579215	132.10499246779284	43799	0.004562433742891386	52	0.0014314473240646002	0.31374643550602843	0.3399398290633088	0.004210884402715912	0.9229469708522969
k141_260107	13725	711	51.80327868852459	50.2993125330513	bin_178	187056	10905	58.2980497818835	2126	0.1298434853765071	301	0.12652545270181706	0.9744459056604283	0.8627958005669366	0.1466458837869611	1.1294050168303176
k141_263074	5426	203	37.41245853298931	21.931441208993732	bin_167	211199	11713	55.459542895562954	518	0.023770782149224588	17	0.014834648979664902	0.6240707136407295	0.39544936838540656	0.03751339657016974	1.5781305105853844
k141_263091	6372	6457	1013.3396107972379	1001.9537724736734	bin_11	3471114	3311405	953.989122800346	614653	0.1021822006798358	2288	0.10363569216470427	1.0142245075482632	1.0502779838123644	0.09867453546776347	0.9656724440388323
k141_264687	6185	73	11.802748585286984	11.802748585286984	bin_107	631473	6527	10.336150555922423	341	0.0017255135926457475	4	0.0010342849213142405	0.5994069972687731	1.1418901574072204	0.0009057656856091056	0.5249252683198432
k141_266651	5457	891	163.27652556349642	41.24880645814647	bin_22	2855010	551889	193.3054525203064	4450	0.001093535291850599	24	0.0015434072960212463	1.4113923048695802	0.21338666819971544	0.007232913419767732	6.614247819590177
k141_273783	6029	640	106.15359097694477	103.07667529645362	bin_52	1961920	162686	82.92183167509378	22113	0.011532674157950099	201	0.017045357929555745	1.4780056816055498	1.2430583504273156	0.013712435883396951	1.1890074839185691
k141_274586	5188	1963	378.3731688511951	255.64035945912678	bin_99	866262	326896	377.36389221736613	22976	0.0615718439486903	402	0.08998820928816248	1.4615155811015244	0.6774372554750809	0.13283622735666423	2.1574183723872347
k141_276505	6568	516	78.56272838002437	53.753445733700886	bin_10	3506911	1237860	352.9773068093259	205555	0.03349400972292997	78	0.0033863879826855794	0.10110428732476485	0.15228584018501182	0.02223705092063361	0.6639112815868726
k141_277694	5298	1095	206.68176670441676	204.99686099758728	bin_14	3224948	742863	230.34883043075422	101285	0.019520005215134844	365	0.02139795388778457	1.0962063612151935	0.8899409674198973	0.024044239641895775	1.231774242726793
k141_279189	5948	1218	204.7747141896436	5.850706119704102	bin_132	412709	16387	39.705942928310265	584	0.0069252481908242	3	0.0012220989055626867	0.17647005159785328	0.14735089229004456	0.008293800509583038	1.1976178009868497
k141_279189	5948	1218	204.7747141896436	23.40282447881641	bin_22	2855010	551889	193.3054525203064	4450	0.001093535291850599	12	0.0007066472162491493	0.6462043077304658	0.12106655127256684	0.0058368493099156486	5.337595735056615
k141_281482	6754	869	128.6644951140065	40.356022452732674	bin_2	5260682	1681941	319.71919230244293	230585	0.01668871822993608	85	0.0023923009858744303	0.14334839577932004	0.12622333417681514	0.018952921830786586	1.135672708332327
k141_281482	6754	869	128.6644951140065	58.397538372777866	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	123	0.002820308320750191	0.10678294855148099	0.11724872855422076	0.02405406314871859	0.9107386482412902
k141_281483	38029	6536	171.8688369402298	52.748108500928716	bin_2	5260682	1681941	319.71919230244293	230585	0.01668871822993608	422	0.002109383260863604	0.12639576220298396	0.16498261527894417	0.01278548807883283	0.7661156418770575
k141_281483	38029	6536	171.8688369402298	72.4974003093333	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	580	0.002361922382093327	0.08942746945574216	0.14555798491872904	0.016226676835434925	0.614376940610116
k141_281484	8133	1521	187.01586130579122	19.62848690089937	bin_18	3074640	409803	133.28487237530248	57636	0.012222556715856744	36	0.001439651770119515	0.11778646674241282	0.14726717707040027	0.009775781669470702	0.7998147929874805
k141_281484	8133	1521	187.01586130579122	50.70692449399004	bin_2	5260682	1681941	319.71919230244293	230585	0.01668871822993608	93	0.002173652555455868	0.1302468245618042	0.15859831287833073	0.013705395196248986	0.8212371380124548
k141_281484	8133	1521	187.01586130579122	83.96630507606953	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	154	0.0029323950795118606	0.11102679469627623	0.16858488877939085	0.01739417512888225	0.6585809410330081
k141_282022	5031	516	102.56410256410257	81.4000814000814	bin_4	4384505	579215	132.10499246779284	43799	0.004562433742891386	100	0.0045334111975720345	0.993638801798586	0.6161771775576667	0.007357317607154904	1.6125861813594897
k141_287330	5143	195	37.9156134551818	18.9578067275909	bin_92	950247	87194	91.75930047661292	3215	0.00720786792842994	4	0.0008184779046286142	0.11355339925143437	0.2066036535710378	0.003961584853324929	0.5496195119917887
k141_288935	9862	1595	161.73190022307847	156.86970702016944	bin_16	3187207	764328	239.81122029413214	149361	0.02954041225454865	613	0.019562803953336566	0.6622386913481302	0.6541383127435253	0.029906219483289545	1.0123832810994222
k141_292508	10733	1325	123.45103885213827	115.1125008077599	bin_38	2326984	898100	385.9502256998759	169611	0.06285855468396478	566	0.022767203111329067	0.3621973687717796	0.2982573739891375	0.07633408289901408	1.214378588289223
k141_296262	5383	3828	711.1276240014862	139.13366556550818	bin_30	2493326	469244	188.20001877010867	52009	0.016773442549880557	36	0.002682248772079886	0.1599104515428758	0.7392861407493463	0.0036281604973158804	0.2163038676483091
k141_302640	7278	983	135.0645781808189	127.42841828367013	bin_8	3640328	1526795	419.41138271056894	212391	0.03211411174496484	267	0.010097824891077089	0.314435752458896	0.30382679997888146	0.033235464717987266	1.0349177639390335
