mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
k141_22807	22609	1288	56.96846388606307	3.3510861109448866	bin_16	2937357	12988	4.421662058782776	759	0.00017928416219335305	1	1.505781347809719e-05	0.08398853135648285	0.7578792920839805	1.986835322639827e-05	0.11082045945012585
k141_22807	22609	1288	56.96846388606307	3.3510861109448866	bin_51	2310791	173	0.07486613891087511	1	3.770304413747221e-07	1	1.9140707153776836e-05	50.76700725805139	44.76103829708928	4.2761982031640047e-07	1.1341784996384383
k141_22807	22609	1288	56.96846388606307	6.702172221889773	bin_196	592001	264	0.44594519266014754	7	4.161800682718914e-05	2	0.0001494260105120874	3.590417271364064	15.029138854283968	9.942419985659684e-06	0.238897072292378
k141_22807	22609	1288	56.96846388606307	6.702172221889773	bin_42	2389944	1038	0.4343197999618401	69	2.4251683162323118e-05	2	3.701356502460571e-05	1.5262266448420854	15.431422243422093	2.3985841642291507e-06	0.09890382239347158
k141_22807	22609	1288	56.96846388606307	6.702172221889773	bin_213	401648	375	0.9336533482053938	6	7.798728562364257e-05	2	0.00022024346604281923	2.824094521069603	7.178437516206889	3.0681254179000865e-05	0.3934135408567106
k141_29242	9854	10	1.0148163182463974	1.0148163182463974	bin_111	1519799	979	0.6441641295987167	12	1.0591122885666008e-05	2	0.00013354612264469148	12.609250604148157	1.5754002304949504	8.476964777562252e-05	8.003839506984617
k141_30619	7718	39	5.053122570614149	5.053122570614149	bin_269	206723	1107	5.354991945743821	6	0.0002871803996925072	1	0.0006267674395222727	2.182486827768788	0.9436284165899447	0.000664210009473078	2.3128667909936325
k141_30812	5904	393	66.5650406504065	10.240775484677924	bin_57	2183973	26411	12.093098220536609	643	0.00027218505725388353	2	0.0001551087799775342	0.5698651555028417	0.8468281078943811	0.00018316442089199032	0.6729407658890758
k141_30812	5904	393	66.5650406504065	10.240775484677924	bin_34	2480254	23895	9.634093927476783	880	0.00029042525104195483	2	0.00013658011942884694	0.47027632390379365	1.062972352332051	0.00012848887285657462	0.44241632707761047
k141_30812	5904	393	66.5650406504065	10.240775484677924	bin_335	119337	821	6.879676881436604	4	0.0006310282553202856	2	0.0028386283175702034	4.498417136851384	1.488554718654092	0.0019069694126775593	3.022003209205989
k141_30812	5904	393	66.5650406504065	30.722326454033773	bin_101	1586122	23106	14.567605770552328	233	0.00018906130366703778	6	0.0006407200471348522	3.3889539250361134	2.108948233356053	0.0003038102296684869	1.6069403086500311
k141_30812	5904	393	66.5650406504065	5.120387742338962	bin_114	1499399	12074	8.052559725596723	154	0.00014235712235861284	1	0.00011296305637587971	0.7935188243782679	0.6358708183265941	0.0001776509522376917	1.2479245807608412
k141_31477	5902	13	2.202643171806167	2.202643171806167	bin_20	2856295	3649	1.2775291067624317	149	3.67069385141462e-05	1	5.94423611547376e-05	1.6193767053558437	1.7241432388090152	3.447646333363726e-05	0.939235597660934
k141_32975	17455	14	0.8020624462904612	0.8020624462904612	bin_165	954262	483	0.5061503025374583	78	0.00017737551412686664	6	0.0003669283517418184	2.0686527875509095	1.5846329484928117	0.0002315541602809749	1.3054460274339634
k141_34840	5886	34	5.776418620455318	5.776418620455318	bin_66	2040254	8110	3.97499527019675	92	4.533684053546217e-05	1	8.327133058310845e-05	1.8367254885786357	1.4531888034597342	5.730248566797176e-05	1.2639276356972902
k141_35426	11070	41	3.7037037037037037	3.7037037037037037	bin_16	2937357	12988	4.421662058782776	759	0.00017928416219335305	3	9.260975086418396e-05	0.5165528830388648	0.8376270403449338	0.00011056203585076167	0.6166860167577075
k141_36834	8588	3	0.3493246390312063	0.3493246390312063	bin_58	2157948	1241	0.5750833662349603	45	1.9539998755200455e-05	1	5.395938472277156e-05	2.7614835291844937	0.6074330428268442	8.883182329307909e-05	4.546152965820278
k141_38156	6619	640	96.69134310318779	96.69134310318779	bin_101	1586122	23106	14.567605770552328	233	0.00018906130366703778	7	0.0006695533754548846	3.5414617505973487	6.637421730525164	0.00010087552104390817	0.5335598511558105
k141_38158	10425	1003	96.21103117505996	2.531869241448946	bin_15	2975678	13135	4.414120076164155	2652	0.0006063122319462077	1	3.223576656845509e-05	0.05316694084330309	0.5735841340431151	5.620058968721752e-05	0.09269248866515307
k141_38158	10425	1003	96.21103117505996	2.531869241448946	bin_188	625950	3577	5.714513938813004	37	0.00019091189864630338	1	0.0001532442869093175	0.8026963641131059	0.4430594217738238	0.00034587750396051115	1.811712661248568
k141_38158	10425	1003	96.21103117505996	88.61542345071312	bin_101	1586122	23106	14.567605770552328	233	0.00018906130366703778	35	0.0021306851181928095	11.269810780238936	6.0830465106246	0.0003502661231459224	1.852658986012219
k141_38158	10425	1003	96.21103117505996	2.531869241448946	bin_151	1094850	2565	2.342786683107275	27	4.5452812893559e-05	1	8.761315375703273e-05	1.9275628542991265	1.0807083972711027	8.107011473054595e-05	1.7836105087796268
k141_42049	41087	7	0.17037019008445495	0.17037019008445495	bin_243	269600	96	0.3560830860534125	1	2.9562773164972115e-05	1	0.00010650859506239716	3.6027944492228974	0.4784562838205109	0.00022260883316636094	7.530038942020577
k141_42287	6161	32	5.193962019152735	5.193962019152735	bin_132	1253188	4694	3.745647101631998	70	9.097662630787674e-05	1	0.0001295187259202314	1.4236483718567798	1.3866661429181888	9.340296262492133e-05	1.0266698867117092
k141_46672	9027	27	2.991026919242273	2.991026919242273	bin_360	103900	264	2.5409047160731473	1	0.00033629747938235905	1	0.001167653334317992	3.4720847044779926	1.1771503670805765	0.0009919321838329474	2.9495677031380705
k141_46673	27350	67	2.449725776965265	1.6331505179768433	bin_57	2183973	26411	12.093098220536609	643	0.00027218505725388353	2	3.3483079962974845e-05	0.12301586391549461	0.1350481479761251	0.00024793438832566774	0.910903746249392
k141_46673	27350	67	2.449725776965265	0.8165752589884216	bin_360	103900	264	2.5409047160731473	1	0.00033629747938235905	1	0.0004776364637229135	1.4202796422980521	0.32137185382157957	0.0014862423639255275	4.419427605152281
k141_48847	65180	1348	20.681190549248235	0.44959109889670074	bin_11	3109857	18722	6.020212504947977	1182	0.0002462199824727856	1	4.933387447581312e-06	0.02003650312227032	0.07468027059297068	6.60601174635496e-05	0.26829714144281996
k141_48847	65180	1348	20.681190549248235	8.092639780140614	bin_87	1754433	44359	25.2839521372432	440	0.0002932097734909884	18	0.00016347955621586095	0.557551524526127	0.32007020643818473	0.0005107615545823501	1.7419663352321644
k141_48847	65180	1348	20.681190549248235	0.44959109889670074	bin_67	2033076	2351	1.1563758560919513	75	3.641995356886451e-05	1	7.546264619508998e-06	0.20720137946469858	0.38879322542769407	1.9409455016114773e-05	0.532934644724752
k141_48847	65180	1348	20.681190549248235	0.8991821977934015	bin_12	3095836	3825	1.2355305642805368	103	2.178728654846142e-05	2	9.911461387213583e-06	0.4549194946863869	0.7277700963367145	1.3618945649324792e-05	0.6250868192802348
k141_48847	65180	1348	20.681190549248235	2.6975465933802045	bin_66	2040254	8110	3.97499527019675	92	4.533684053546217e-05	6	4.51182925878039e-05	0.9951794623295965	0.6786288812984385	6.648448633880404e-05	1.4664560995775682
k141_48847	65180	1348	20.681190549248235	0.8991821977934015	bin_225	337546	4396	13.0234101426176	55	0.001175183793052002	2	9.090393301993136e-05	0.07735294985974066	0.06904352914840116	0.0013166177068461226	1.1203504631618606
k141_48847	65180	1348	20.681190549248235	0.8991821977934015	bin_94	1677516	728	0.43397499636367104	20	1.463422271095416e-05	2	1.8291485133462663e-05	1.2499116280204572	2.0719677523538405	8.828074236523606e-06	0.6032485913936191
k141_48847	65180	1348	20.681190549248235	0.44959109889670074	bin_188	625950	3577	5.714513938813004	37	0.00019091189864630338	1	2.4510151749457425e-05	0.12838462098617873	0.0786753000711182	0.0003115355356420831	1.631828806119913
k141_48847	65180	1348	20.681190549248235	1.798364395586803	bin_75	1974497	12551	6.3565556189753645	173	8.919966109671867e-05	4	3.108058302964831e-05	0.34843835332454703	0.28291491546434194	0.00010985841088878768	1.2316012139291521
k141_48847	65180	1348	20.681190549248235	0.8991821977934015	bin_33	2495716	4318	1.7301648104191343	226	7.354175648325528e-05	2	1.2294771911205341e-05	0.1671808303083533	0.5197089851663169	2.3657031650647287e-05	0.32168162390891164
k141_48847	65180	1348	20.681190549248235	0.8991821977934015	bin_132	1253188	4694	3.745647101631998	70	9.097662630787674e-05	2	2.4484960736254855e-05	0.2691346308379755	0.24006057522120092	0.0001019949265459082	1.1211113302964664
k141_48847	65180	1348	20.681190549248235	0.8991821977934015	bin_136	1219543	5151	4.223713309001814	79	0.00010743601361846418	2	2.5160456806480585e-05	0.23419015615967023	0.21288902252835532	0.00011818578763557144	1.1000574542469788
k141_48847	65180	1348	20.681190549248235	0.8991821977934015	bin_296	160517	3340	20.80776490963574	13	0.0013480676492770545	2	0.00019115893628180038	0.14180218358056113	0.04321378109077947	0.004423564230129078	3.28141116100617
k141_48847	65180	1348	20.681190549248235	0.44959109889670074	bin_101	1586122	23106	14.567605770552328	233	0.00018906130366703778	1	9.672729769571871e-06	0.05116186962619723	0.03086238781979714	0.00031341482149891054	1.6577417769787304
k141_51667	19126	429	22.43019972811879	2.492244414235421	bin_15	2975678	13135	4.414120076164155	2652	0.0006063122319462077	1	1.7570734417868045e-05	0.028979679927399072	0.5646072991292904	3.11202750034666e-05	0.05132714361307427
k141_51667	19126	429	22.43019972811879	9.968977656941684	bin_87	1754433	44359	25.2839521372432	440	0.0002932097734909884	4	0.00012052011050746122	0.4110371529316206	0.3942808308934189	0.00030567073279816624	1.0424984445737135
k141_51667	19126	429	22.43019972811879	4.984488828470842	bin_225	337546	4396	13.0234101426176	55	0.001175183793052002	2	0.0003097939116511098	0.2636131586247985	0.38273299956665574	0.000809425662281198	0.6887651676841843
k141_51667	19126	429	22.43019972811879	2.492244414235421	bin_21	2802603	15148	5.404975303316238	523	0.00013449833416056433	1	1.8655816700079445e-05	0.13870667481879814	0.4611019059987744	4.0459205345659605e-05	0.30081566138476734
k141_51667	19126	429	22.43019972811879	2.492244414235421	bin_296	160517	3340	20.80776490963574	13	0.0013480676492770545	1	0.000325727791144195	0.24162570129093836	0.11977472953288236	0.0027195034579875327	2.017334559913188
k141_51848	5850	3	0.5128205128205128	0.5128205128205128	bin_114	1499399	12074	8.052559725596723	154	0.00014235712235861284	1	0.00011400579228088783	0.800843613526375	0.06368416134690774	0.001790174980241355	12.575240006128476
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_34	2480254	23895	9.634093927476783	880	0.00029042525104195483	1	6.915686321680209e-05	0.23812276297838747	0.7328176742373096	9.437117259593674e-05	0.3249413481002858
k141_52301	5830	1029	176.5008576329331	21.18010291595197	bin_15	2975678	13135	4.414120076164155	2652	0.0006063122319462077	3	0.00017292857623129207	0.28521373496986346	4.798261612846146	3.603983904677457e-05	0.05944105552858455
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_87	1754433	44359	25.2839521372432	440	0.0002932097734909884	1	9.776753322636215e-05	0.33343886208952367	0.27922985564103764	0.0003501328072598607	1.1941375728753523
k141_52301	5830	1029	176.5008576329331	14.120068610634648	bin_107	1567877	1173	0.7481454221217608	10	8.497092196207183e-06	2	0.00021880107511102753	25.750111927547753	18.873427803099762	1.1593075587206886e-05	1.3643579850035812
k141_52301	5830	1029	176.5008576329331	28.240137221269297	bin_56	2197421	2420	1.1012910134198226	177	7.417483381511942e-05	4	0.0003122325428234758	4.209413446098371	25.64275643508215	1.2176247261636306e-05	0.1641560437059498
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_33	2495716	4318	1.7301648104191343	226	7.354175648325528e-05	1	6.872840764771563e-05	0.9345494442108464	4.080555946347691	1.684290291601837e-05	0.22902502906431574
k141_52301	5830	1029	176.5008576329331	21.18010291595197	bin_269	206723	1107	5.354991945743821	6	0.0002871803996925072	3	0.0024892235496910297	8.66780446143371	3.9552072403742904	0.0006293535075182227	2.191491857355483
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_334	120280	723	6.010974393082806	39	0.005776528071713796	1	0.0014260607467652664	0.24687160333355376	1.174524102688199	0.0012141604787005746	0.21018862258213766
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_16	2937357	12988	4.421662058782776	759	0.00017928416219335305	1	5.8394872200051356e-05	0.32571127022962626	1.5966924227720958	3.657239889613127e-05	0.20399124188498557
k141_52301	5830	1029	176.5008576329331	14.120068610634648	bin_69	2015941	1572	0.779784725842671	13	6.459060971266349e-06	2	0.0001701702446856592	26.34597280358169	18.107649640579787	9.397699207980177e-06	1.4549636936060204
k141_52301	5830	1029	176.5008576329331	14.120068610634648	bin_192	606646	305	0.5027643798854686	0	0.0	2	0.0005654915275825647	1	28.084862761859235	2.0135100262997645e-05	1
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_52	2291645	12574	5.4868882396706296	125	4.806871717737904e-05	1	7.484867273112818e-05	1.5571181659566253	1.286710061683547	5.817058167183e-05	1.2101546512500827
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_59	2134702	3625	1.6981292939248662	22	9.714579770831486e-06	1	8.035153694563749e-05	8.271231369873252	4.157536372863311	1.9326718936267318e-05	1.989454962766044
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_14	3039924	2799	0.9207467028780982	90	1.9667801326665227e-05	1	5.642462989894689e-05	2.8688834588972316	7.667726947323137	7.358716642700112e-06	0.3741504462282373
k141_52301	5830	1029	176.5008576329331	7.060034305317324	bin_72	1999724	6610	3.305456152949107	65	3.297742919106774e-05	1	8.577513027844154e-05	2.601025379554892	2.135872926046351	4.015928533595735e-05	1.2177809587059891
k141_53601	22707	134	5.901263927423262	2.360505570969305	bin_335	119337	821	6.879676881436604	4	0.0006310282553202856	2	0.0007380658645763192	1.169624114853154	0.34311285422991955	0.0021510877703280157	3.4088612549309802
k141_53601	22707	134	5.901263927423262	3.540758356453957	bin_101	1586122	23106	14.567605770552328	233	0.00018906130366703778	3	8.329614564416628e-05	0.44057744249379516	0.24305698631764316	0.0003427021247408593	1.812650807403738
k141_54478	6755	26	3.84900074019245	3.84900074019245	bin_75	1974497	12551	6.3565556189753645	173	8.919966109671867e-05	1	7.497529244531743e-05	0.8405333778569198	0.6055167249229362	0.0001238203493963928	1.3881257829234925
k141_56833	29400	33	1.1224489795918366	1.1224489795918366	bin_136	1219543	5151	4.223713309001814	79	0.00010743601361846418	1	2.7890451949768783e-05	0.25960058466815145	0.26574932943474416	0.00010495022512038887	0.976862614179794
k141_58188	16645	52	3.1240612796635627	3.1240612796635627	bin_87	1754433	44359	25.2839521372432	440	0.0002932097734909884	1	3.4243599802324504e-05	0.11678873932003143	0.1235590568557448	0.0002771435835926128	0.9452058172990289
k141_58737	21922	37	1.687802207827753	1.687802207827753	bin_31	2518876	8820	3.5015618077269384	924	0.0002939683239261384	1	1.810977431490735e-05	0.061604509196907756	0.48201411270343986	3.757104582132728e-05	0.12780644295120475
k141_58738	50942	81	1.5900435789721645	1.5900435789721645	bin_34	2480254	23895	9.634093927476783	880	0.00029042525104195483	3	2.3743738715831113e-05	0.08175507684213414	0.16504339597907625	0.00014386360977958356	0.495355032881769
k141_59527	13942	11	0.7889829292784393	0.7889829292784393	bin_35	2466905	3255	1.3194671055431806	276	9.121153746969477e-05	1	2.907518564496585e-05	0.31876653383489056	0.5979557398315294	4.8624310644058065e-05	0.5330938606337339
k141_60177	10556	3	0.28419856006062905	0.28419856006062905	bin_164	968358	291	0.300508696164022	0	0.0	1	9.782833761227047e-05	1	0.945724911419899	0.00010344269927858015	1
k141_63691	5158	1	0.19387359441644048	0.19387359441644048	bin_144	1178681	212	0.17986206615700093	3	4.335870622456359e-06	1	0.0001652064718087677	38.10226046716654	1.077901519530021	0.0001532667584333677	35.34855436865848
k141_64247	62494	31	0.49604762057157487	0.49604762057157487	bin_228	315272	208	0.6597477733512649	3	6.458910236404823e-05	1	5.075470117064045e-05	0.7858090500246939	0.7518746415040459	6.750420664422334e-05	1.0451330669335595
k141_68222	5768	13	2.2538141470180304	2.2538141470180304	bin_103	1579078	3464	2.1936851757797906	441	0.00035539235966909735	6	0.0006611678016464154	1.8603883388546194	1.027410027611125	0.0006435286632190313	1.8107554811201205
k141_68907	21101	15	0.71086678356476	0.71086678356476	bin_355	105876	81	0.7650459027541653	5	0.001017455139881437	2	0.0011180446807270382	1.0988638583685595	0.9291818713173151	0.001203257096634881	1.1826143969109983
k141_69837	106934	344	3.216937550264649	1.6084687751323246	bin_34	2480254	23895	9.634093927476783	880	0.00029042525104195483	2	7.5408104541858745e-06	0.02596472044745355	0.16695589509926964	4.516648214010182e-05	0.15551844055590425
k141_69837	106934	344	3.216937550264649	0.8042343875661623	bin_230	305946	860	2.8109535669693346	6	0.00015547607711894048	1	4.698994355173641e-05	0.30223262911237925	0.2861073185329268	0.00016423887299593334	1.0563610559217367
k141_69837	106934	344	3.216937550264649	0.8042343875661623	bin_7	3343853	440	0.1315847317450857	3	5.374412135114203e-07	1	2.7966428686064147e-06	5.203625621366657	6.111912658105169	4.5757245318250955e-07	0.8513907040975123
k141_69838	20924	43	2.0550563945708276	0.8220225578283311	bin_46	2362712	15237	6.448945110533996	1886	0.0006929854995517249	2	4.045521348015819e-05	0.05837815294306687	0.1274662047418581	0.00031737991699123106	0.45798926124217065
k141_69838	20924	43	2.0550563945708276	1.2330338367424964	bin_230	305946	860	2.8109535669693346	6	0.00015547607711894048	3	0.0005030349500326195	3.235449204495902	0.43865322118141836	0.0011467713577431456	7.375870159534937
k141_69840	55945	172	3.074448118687997	0.34160534652088853	bin_293	162168	208	1.2826204923289428	0	0.0	1	0.00011022333854068066	1	0.26633392228172814	0.0004138539229114283	1
k141_69840	55945	172	3.074448118687997	1.0248160395626655	bin_87	1754433	44359	25.2839521372432	440	0.0002932097734909884	3	3.056491475787066e-05	0.10424248275888408	0.040532272565613425	0.0007540883553566443	2.5718390842787535
k141_69840	55945	172	3.074448118687997	0.34160534652088853	bin_276	187387	120	0.6403859392593937	0	0.0	1	9.538921250921943e-05	1	0.5334366755709145	0.00017882012407026277	1
k141_69840	55945	172	3.074448118687997	0.6832106930417771	bin_230	305946	860	2.8109535669693346	6	0.00015547607711894048	2	0.0001429970149276611	0.919736448059898	0.2430529984806506	0.0005883367653209391	3.7840983399063806
k141_69840	55945	172	3.074448118687997	0.34160534652088853	bin_344	114765	1358	11.832875876791705	20	0.003891818804460366	1	0.00015575043231355466	0.040019959854002196	0.028869173485618387	0.005395042999452135	1.3862523592488278
