mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
k141_11100	14842	470	31.666891254547906	5.277815209091317	bin_47	2359997	5901	2.50042690732234	103	3.735513255182708e-05	1	2.85493432285628e-05	0.7642682886736649	2.1107656431130115	1.3525586472242127e-05	0.3620810728880836
k141_11101	20650	688	33.31719128329298	3.0288355712084525	bin_11	3109857	64099	20.611558666523894	3619	0.0007538664268773358	2	3.114365073446488e-05	0.041311895083944845	0.1469484001774069	0.00021193596321474734	0.28113198261478245
k141_11101	20650	688	33.31719128329298	4.543253356812678	bin_87	1754433	151054	86.09847169997373	1451	0.0009669258666714184	3	8.28064966648462e-05	0.08563893005562295	0.05276810687934736	0.0015692527468188443	1.6229297414711827
k141_11101	20650	688	33.31719128329298	3.0288355712084525	bin_68	2029507	10367	5.108137099305398	162	8.005715030700008e-05	2	4.7722082378691354e-05	0.5961001883740371	0.5929432809507623	8.048338502490624e-05	1.00532413052765
k141_11101	20650	688	33.31719128329298	1.5144177856042262	bin_84	1781834	7797	4.375828500298008	109	7.001886624558854e-05	1	2.7177700123056007e-05	0.3881482460417346	0.34608709767786594	7.852849847743446e-05	1.1215334193215682
k141_11101	20650	688	33.31719128329298	1.5144177856042262	bin_108	1558349	14857	9.533807895407255	1140	0.000965323768659548	1	3.107529194106415e-05	0.032191574422968376	0.15884710518802989	0.00019563020619280295	0.20265760830115656
k141_11101	20650	688	33.31719128329298	1.5144177856042262	bin_75	1974497	42703	21.627280264290096	528	0.00027223942808709514	1	2.452581600329875e-05	0.09008914019409571	0.07002349657921429	0.0003502512328208839	1.2865558647472295
k141_11101	20650	688	33.31719128329298	3.0288355712084525	bin_16	2937357	44434	15.127204490295187	2576	0.0006084795807774407	2	3.2972600961384926e-05	0.0541885085433049	0.20022440849210393	0.0001646782288418409	0.27063887440797146
k141_11101	20650	688	33.31719128329298	4.543253356812678	bin_35	2466905	10812	4.382819768089975	786	0.000259754595837609	3	5.8890978924278045e-05	0.22671775540439315	1.0366051074905642	5.681139182001773e-05	0.2187117869342129
k141_11101	20650	688	33.31719128329298	1.5144177856042262	bin_52	2291645	43267	18.880323959426526	444	0.00017074008341405036	1	2.1131610751693816e-05	0.12376479107397974	0.08021143010356616	0.000263448871618539	1.54298197793231
k141_11101	20650	688	33.31719128329298	1.5144177856042262	bin_30	2576927	2429	0.9425955799291171	51	1.5410039775188222e-05	1	1.8792208751379212e-05	1.2194782768592614	1.606646389873916	1.1696543103584826e-05	0.7590209547945156
k141_11101	20650	688	33.31719128329298	1.5144177856042262	bin_101	1586122	78831	49.700464403116534	796	0.0006458918357036999	1	3.053116350511838e-05	0.04726977772037425	0.030470898084993803	0.0010019778025562778	1.5513089764706838
k141_11101	20650	688	33.31719128329298	6.057671142416905	bin_114	1499399	41023	27.35962875792234	515	0.00047606440269276374	4	0.00012918816171296734	0.2713669851857021	0.22140911326009227	0.0005834816815385927	1.2256360236939465
k141_12895	9549	127	13.299821970887004	1.3299821970887005	bin_31	2518876	29433	11.684973774016665	2813	0.0008949490207837958	1	4.1575292965902074e-05	0.046455487408087734	0.1138198701007032	0.0003652727149408793	0.4081491866664916
k141_12895	9549	127	13.299821970887004	1.3299821970887005	bin_34	2480254	80979	32.649478642106814	2823	0.0009316710041948165	1	4.222269479044467e-05	0.04531931830049282	0.040735174110053694	0.0010365168607447746	1.1125352791681755
k141_12895	9549	127	13.299821970887004	1.3299821970887005	bin_15	2975678	44919	15.095383304241924	8747	0.0019997786926219756	1	3.519299052006956e-05	0.017598442592628525	0.08810522861747835	0.00039944270132780704	0.19974345301383553
k141_12895	9549	127	13.299821970887004	1.3299821970887005	bin_11	3109857	64099	20.611558666523894	3619	0.0007538664268773358	1	3.367454119105141e-05	0.04466910846598917	0.06452603699732717	0.0005218752422753979	0.6922648677128501
k141_12895	9549	127	13.299821970887004	2.659964394177401	bin_87	1754433	151054	86.09847169997373	1451	0.0009669258666714184	2	0.00011938102810968507	0.12346450976706907	0.03089444378811445	0.0038641585175782553	3.9963337943170125
k141_12895	9549	127	13.299821970887004	1.3299821970887005	bin_84	1781834	7797	4.375828500298008	109	7.001886624558854e-05	1	5.877259477862672e-05	0.8393822683801255	0.3039383734984414	0.00019337010362374698	2.761685728322258
k141_12895	9549	127	13.299821970887004	1.3299821970887005	bin_75	1974497	42703	21.627280264290096	528	0.00027223942808709514	1	5.3037815527083385e-05	0.1948204780613757	0.06149558246973392	0.0008624654551924414	3.168040210973851
k141_12895	9549	127	13.299821970887004	1.3299821970887005	bin_132	1253188	16432	13.112158750323175	221	0.000287226205914868	1	8.356528122259354e-05	0.29093891679007083	0.10143121528756052	0.000823861579353885	2.8683370889843953
k141_12895	9549	127	13.299821970887004	1.3299821970887005	bin_101	1586122	78831	49.700464403116534	796	0.0006458918357036999	1	6.602456030795837e-05	0.10222231751238121	0.02675995512438918	0.0024672896498164603	3.8199734281024704
k141_12896	38641	435	11.25747263269584	8.443104474521881	bin_34	2480254	80979	32.649478642106814	2823	0.0009316710041948165	3	3.130233528277913e-05	0.033598056762356505	0.25859844707085533	0.0001210461069559415	0.12992366018791568
k141_12896	38641	435	11.25747263269584	2.81436815817396	bin_21	2802603	52086	18.584865569615104	1719	0.0004420700505200958	1	9.234004042486464e-06	0.020888101402985002	0.15143333416278493	6.097735411782105e-05	0.13793595391970376
k141_13763	20860	90	4.314477468839885	0.7190795781399808	bin_230	305946	2906	9.498408215828936	21	0.0005441662699162917	2	0.0003133797372259509	0.5758896766500387	0.07570527206249641	0.004139470458110881	7.606995668341681
k141_13763	20860	90	4.314477468839885	0.3595397890699904	bin_52	2291645	43267	18.880323959426526	444	0.00017074008341405036	1	2.0918876415267367e-05	0.12251883680142289	0.019043094273309868	0.0010985019616579082	6.43376727768139
k141_13763	20860	90	4.314477468839885	3.2358581016299137	bin_60	2120195	12887	6.078214503854598	485	0.00021838702497716046	9	0.00020349437051025423	0.9318061388103815	0.5323698430810301	0.00038224248265557954	1.7502985019167487
k141_14276	13856	57	4.1137413394919164	4.1137413394919164	bin_45	2367749	6213	2.6240112444351156	469	0.00016821772736398755	5	0.00015330114982465355	0.9113257694472493	1.5677300728859882	9.77854239553152e-05	0.5813027288362317
k141_15381	6219	17	2.7335584499115613	2.7335584499115613	bin_50	2321584	4970	2.1407797434854823	76	2.8566953141968303e-05	1	6.926200209733987e-05	2.4245498549716045	1.2768985030944633	5.424237081450784e-05	1.8987804035292533
k141_15980	7478	9	1.203530355710083	1.203530355710083	bin_40	2411799	3165	1.3122984129274455	154	5.330626054021814e-05	1	5.561886082552958e-05	1.0433832773463194	0.9171163691536247	6.0645369220547575e-05	1.1376781752453313
k141_16137	7315	6	0.8202323991797676	0.8202323991797676	bin_61	2110704	1039	0.49225282180732116	41	1.8457173104191022e-05	2	0.00012998584652034844	7.04256528269938	1.6662827775537365	7.80094761053584e-05	4.226512676941032
k141_17311	28629	234	8.17353033637221	8.17353033637221	bin_10	3195245	3869	1.2108617649037867	102	2.0134653048510085e-05	1	1.0931749152914241e-05	0.5429320846292488	6.750176257338232	1.6194761049432079e-06	0.08043228264432623
k141_17313	11122	99	8.90127674878619	8.90127674878619	bin_16	2937357	44434	15.127204490295187	2576	0.0006084795807774407	1	3.0609791847356536e-05	0.050305372299013044	0.588428400931367	5.201956907400667e-05	0.08549106776523617
k141_18441	5474	156	28.498355864084765	5.699671172816953	bin_119	1402453	8511	6.068652568036148	124	0.00012972509612396702	1	0.00013025874546920127	1.004113693966542	0.9391987939526089	0.00013869134661151835	1.0691173161975003
k141_18441	5474	156	28.498355864084765	17.099013518450857	bin_87	1754433	151054	86.09847169997373	1451	0.0009669258666714184	3	0.0003123774490553661	0.32306245992850086	0.19859833956211878	0.0015729106786296107	1.6267127944816049
k141_18441	5474	156	28.498355864084765	5.699671172816953	bin_41	2392164	4870	2.0358135980643466	289	0.00010174221632316491	1	7.636674089214524e-05	0.7505904987324113	2.799701887361498	2.7276740154686602e-05	0.26809657918250174
k141_18494	10429	13	1.2465241154473103	1.2465241154473103	bin_40	2411799	3165	1.3122984129274455	154	5.330626054021814e-05	1	3.975723947933633e-05	0.7458268330291254	0.9498785513781066	4.185507654810773e-05	0.7851812549583965
k141_18832	8258	31	3.7539355776217	3.7539355776217	bin_84	1781834	7797	4.375828500298008	109	7.001886624558854e-05	1	6.796070568431902e-05	0.9706056285737247	0.8578799597301505	7.921936503295441e-05	1.131400282248151
k141_19477	8104	4	0.49358341559723595	0.49358341559723595	bin_159	1006314	1250	1.2421570205721078	62	0.00012544815416615506	1	0.0001226216209844134	0.9774685151764134	0.3973599210266535	0.0003085908127513151	2.4599071608705305
k141_21036	7447	685	91.98334899959715	36.793339599838866	bin_57	2183973	88920	40.714789056458116	2011	0.0008512661743974491	2	0.00012297062400797127	0.1444561380522531	0.9036848882802394	0.00013607688432412644	0.15985233340258775
k141_21036	7447	685	91.98334899959715	18.396669799919433	bin_34	2480254	80979	32.649478642106814	2823	0.0009316710041948165	1	5.414052807223797e-05	0.05811120860096763	0.56345983351152	9.608586957269078e-05	0.1031328324484367
k141_21036	7447	685	91.98334899959715	18.396669799919433	bin_62	2088067	26532	12.706488824352858	340	0.00015831980238240032	1	6.430936426526568e-05	0.40619911910914974	1.4478169425263219	4.441815976614496e-05	0.28055972214302566
k141_21036	7447	685	91.98334899959715	18.396669799919433	bin_114	1499399	41023	27.35962875792234	515	0.00047606440269276374	1	8.95573902031951e-05	0.1881203251001997	0.6724020257253102	0.0001331902444918884	0.27977358470518743
k141_21038	7623	779	102.19073855437492	14.598676936339274	bin_21	2802603	52086	18.584865569615104	1719	0.0004420700505200958	1	4.680718223871435e-05	0.10588182163357518	0.78551426060391	5.958794714016852e-05	0.13479299733167457
k141_21038	7623	779	102.19073855437492	29.197353872678548	bin_30	2576927	2429	0.9425955799291171	51	1.5410039775188222e-05	2	0.00010181270122418489	6.60690710144136	30.975483541811407	3.286880125269257e-06	0.21329472040438716
k141_21038	7623	779	102.19073855437492	58.394707745357096	bin_101	1586122	78831	49.700464403116534	796	0.0006458918357036999	4	0.00033082436121248567	0.5121977751151664	1.1749328390922515	0.00028156874180832267	0.4359379175331318
k141_21902	19770	19	0.9610520991401112	0.9610520991401112	bin_112	1512983	6643	4.390664006138866	82	7.397329868254176e-05	1	3.343176323093314e-05	0.45194365840580364	0.21888536626724414	0.00015273640171136534	2.064750449575561
k141_22229	177520	599	3.3742676881478144	0.4217834610184768	bin_34	2480254	80979	32.649478642106814	2823	0.0009316710041948165	2	4.5424122640148285e-06	0.004875553970836029	0.01291853587133604	0.0003516197430773593	0.37740762725705057
k141_22229	177520	599	3.3742676881478144	1.4762421135646688	bin_205	468215	1681	3.590230983629316	13	0.00014654061242419416	7	0.00013564793565816894	0.9256678637694378	0.4111830465215237	0.00032989671341196296	2.2512306176052004
k141_22229	177520	599	3.3742676881478144	0.2108917305092384	bin_71	2006673	6516	3.247165831204187	180	9.165076605928239e-05	1	2.8072177647957176e-06	0.030629506827907223	0.06494639986742863	4.3223608552990324e-05	0.4716120815076661
k141_22229	177520	599	3.3742676881478144	0.4217834610184768	bin_21	2802603	52086	18.584865569615104	1719	0.0004420700505200958	2	4.019954373656146e-06	0.009093478214429287	0.0226949966056285	0.00017712954284642508	0.40068206981683563
k141_22229	177520	599	3.3742676881478144	0.4217834610184768	bin_216	387892	6276	16.1797613768781	216	0.0031767984607457946	2	2.9045033636867567e-05	0.009142863167356505	0.026068583534317877	0.0011141776690180099	0.35072343517707516
k141_22229	177520	599	3.3742676881478144	0.4217834610184768	bin_136	1219543	18269	14.98020160010758	271	0.00036854632519751635	2	9.238162317746758e-06	0.0250664887590338	0.028156060397441365	0.0003281056435930312	0.8902697467331641
k141_22230	34300	124	3.6151603498542273	3.6151603498542273	bin_205	468215	1681	3.590230983629316	13	0.00014654061242419416	2	0.00013437894034747504	0.9170081803567568	1.0069436663932165	0.0001334522921513659	0.9106846896821937
k141_22231	37642	168	4.463099729026088	4.463099729026088	bin_205	468215	1681	3.590230983629316	13	0.00014654061242419416	5	0.0003084966987668929	2.1051959157498334	1.2431232835371504	0.00024816259405028955	1.6934731604091302
k141_22232	163519	576	3.522526434237	0.5419271437287693	bin_90	1716772	1559	0.9080996195184917	30	2.0477462943238544e-05	2	7.124414053422887e-06	0.3479148795517805	0.5967705878085482	1.193827946445057e-05	0.5829960233619894
k141_22232	163519	576	3.522526434237	2.167708574915077	bin_205	468215	1681	3.590230983629316	13	0.00014654061242419416	8	0.00016056652615489426	1.095713491971079	0.6037796968494127	0.00026593561690256833	1.8147571004600347
k141_22232	163519	576	3.522526434237	0.27096357186438463	bin_87	1754433	151054	86.09847169997373	1451	0.0009669258666714184	1	3.4857399978576887e-06	0.003604971299254957	0.003147135675167476	0.0011075912695350174	1.1454769261141298
k141_22232	163519	576	3.522526434237	0.5419271437287693	bin_59	2134702	12660	5.930570168576223	93	4.106617812215128e-05	2	5.729602803259151e-06	0.13952120857744435	0.09137859064550484	6.270180753264884e-05	1.5268478928363487
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_31	2518876	29433	11.684973774016665	2813	0.0008949490207837958	1	1.7559488368853064e-05	0.019620657669946914	0.27902464597291887	6.293167511287631e-05	0.07031872615242463
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_18	2881647	4408	1.5296807693655745	438	0.0001063633375276941	2	3.069784316023658e-05	0.288613011529877	4.262844556580352	7.201257928312156e-06	0.06770432458869717
k141_22807	22609	4644	205.40492724136405	9.781187011493525	bin_34	2480254	80979	32.649478642106814	2823	0.0009316710041948165	3	5.34987632209239e-05	0.05742237654713689	0.2995817213105233	0.00017857819558180323	0.1916751672830442
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_15	2975678	44919	15.095383304241924	8747	0.0019997786926219756	2	2.9727795698716817e-05	0.014865542776505798	0.4319725580710024	6.881871346519777e-05	0.034413164676220895
k141_22807	22609	4644	205.40492724136405	9.781187011493525	bin_11	3109857	64099	20.611558666523894	3619	0.0007538664268773358	3	4.266772442390418e-05	0.05659852051064584	0.47454863408168957	8.991222681837767e-05	0.11926811383657437
k141_22807	22609	4644	205.40492724136405	9.781187011493525	bin_65	2062885	63239	30.655610952622176	1607	0.000774521847969558	3	6.432279136924714e-05	0.0830483885482018	0.31906677790927784	0.00020159664315642546	0.2602852891560382
k141_22807	22609	4644	205.40492724136405	13.041582681991368	bin_87	1754433	151054	86.09847169997373	1451	0.0009669258666714184	4	0.00010084209274354308	0.10429144179448384	0.15147287082443472	0.0006657435895595095	0.6885156478968651
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_155	1057277	635	0.6005994644733594	26	4.690028033149624e-05	1	4.183404521670587e-05	0.8919785749897085	5.4285690603416485	7.706274849172322e-06	0.16431191444280377
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_107	1567877	4079	2.601607141376524	31	2.6340985808242267e-05	1	2.8210231940760105e-05	1.0709634083600978	1.253223678027248	2.2510133215139227e-05	0.8545668479915303
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_225	337546	15219	45.08718811658263	157	0.0033546155547120784	1	0.00013103450736961223	0.039060961005070734	0.0723131294430557	0.0018120431016997788	0.540164162523626
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_123	1368593	1662	1.2143858692832712	35	3.753855122041799e-05	2	6.463597844586832e-05	1.7218559679178957	5.369620567838331	1.2037345586950677e-05	0.32066622700141173
k141_22807	22609	4644	205.40492724136405	9.781187011493525	bin_75	1974497	42703	21.627280264290096	528	0.00027223942808709514	3	6.72021894557193e-05	0.2468495835739851	0.4522615369091851	0.00014859143210582955	0.5458115789836732
k141_22807	22609	4644	205.40492724136405	9.781187011493525	bin_33	2495716	14490	5.805949074333778	716	0.00023299069753102115	3	5.316731610237278e-05	0.22819501664994118	1.6846835696050086	3.155922991214214e-05	0.13545274659706205
k141_22807	22609	4644	205.40492724136405	16.301978352489208	bin_44	2384306	39031	16.369962580306385	1141	0.00040458882598281215	5	9.27527209690852e-05	0.22925181075817833	0.9958470138533508	9.313952813915253e-05	0.23020786081499273
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_16	2937357	44434	15.127204490295187	2576	0.0006084795807774407	2	3.011562695619438e-05	0.04949324169221311	0.43106387205772745	6.98634910238113e-05	0.11481649217307882
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_52	2291645	43267	18.880323959426526	444	0.00017074008341405036	2	3.860124393139699e-05	0.2260819085919485	0.34537497105498544	0.00011176618795938018	0.6545984148803738
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_216	387892	6276	16.1797613768781	216	0.0031767984607457946	2	0.00022805406569139416	0.07178738862705679	0.4030214778268798	0.0005658608243934734	0.17812298494397727
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_121	1393724	1842	1.3216390045661839	31	3.224590628658651e-05	1	3.1735245876933404e-05	0.9841635584649229	2.466933602317554	1.2864248088039262e-05	0.3989420540302962
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_4	3952508	16408	4.151288245336885	2940	0.00038286859021127587	1	1.1190407160360746e-05	0.029227801513270174	0.785393708606051	1.4248149734000215e-05	0.03721420377194627
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_51	2310791	590	0.2553238263434469	2	7.540608827494442e-07	1	1.9140707153776836e-05	25.383503629025697	12.769649104788778	1.4989219356543503e-06	1.9877996192946732
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_39	2412747	9489	3.932861588886029	278	9.650788019544273e-05	2	3.666374785635057e-05	0.379904187949223	1.658027162568586	2.2112875279770295e-05	0.22913025584012883
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_93	1693553	14858	8.773271341375203	1986	0.0014135008854916308	2	5.22335868137379e-05	0.03695334566102553	0.7432565444822495	7.027665911791422e-05	0.049718157122675764
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_196	592001	813	1.3733084910329543	18	0.0001070177318413435	2	0.0001494260105120874	1.396273383308247	4.748234925782024	3.1469801483648634e-05	0.29406156290345803
k141_22807	22609	4644	205.40492724136405	19.56237402298705	bin_101	1586122	78831	49.700464403116534	796	0.0006458918357036999	6	0.00016731439507648138	0.2590439851189513	0.39360545737195096	0.0004250814919935724	0.6581310809269568
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_42	2389944	3719	1.5561034066070167	222	7.802715452225699e-05	2	3.701356502460571e-05	0.47436774096443196	4.1904614521819274	8.832813628516533e-06	0.11320179087136904
k141_22807	22609	4644	205.40492724136405	6.520791340995684	bin_213	401648	1316	3.276500816635462	12	0.00015597457124728515	2	0.00022024346604281923	1.4120472605348016	1.9901693013132482	0.00011066569356561158	0.7095111253113177
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_100	1610859	2432	1.5097534917705397	17	1.3377935414440809e-05	1	2.7457507965987793e-05	2.0524473407420394	2.1595549791868764	1.2714428773805144e-05	0.9504029119531073
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_220	377345	911	2.4142363089480448	15	0.00023430430197544417	1	0.00011721415104104501	0.5002646133801223	1.3504873812118643	8.67939624403321e-05	0.3704326455321694
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_122	1387335	21607	15.5744647111188	1134	0.0011912751922954544	1	3.188139405737124e-05	0.02676240910879656	0.20934239031471855	0.0001522930640537819	0.12784037226556372
k141_22807	22609	4644	205.40492724136405	3.260395670497842	bin_114	1499399	41023	27.35962875792234	515	0.00047606440269276374	1	2.9498601656118973e-05	0.061963468575398604	0.11916812539182395	0.0002475376830769787	0.5199667979307652
k141_26626	8299	122	14.700566333293168	14.700566333293168	bin_188	625950	12630	20.17733045770429	141	0.0007275291272737508	1	0.00019250170996862694	0.26459656768655176	0.7285684478483656	0.00026421911426047874	0.36317324537998846
k141_29242	9854	37	3.7548203775116704	2.50321358500778	bin_111	1519799	3254	2.1410726023638653	37	3.2655962230803525e-05	2	0.00013354612264469148	4.089486682426429	1.1691399825695263	0.00011422594782122232	3.4978588906339416
k141_29242	9854	37	3.7548203775116704	1.25160679250389	bin_114	1499399	41023	27.35962875792234	515	0.00047606440269276374	1	6.768153895303368e-05	0.14216887162788586	0.04574648302351218	0.0014794916347612471	3.1077552246981637
k141_29901	9775	17	1.7391304347826086	1.7391304347826086	bin_194	600512	2927	4.874174038154108	15	8.433177015547762e-05	1	0.00017035761197333263	2.0200881786218186	0.35680515738031227	0.00047745277345235084	5.66160027913678
k141_30619	7718	164	21.2490282456595	6.071150927331285	bin_87	1754433	151054	86.09847169997373	1451	0.0009669258666714184	2	0.00014770269984703069	0.15275493699996667	0.07051403825711737	0.002094656659833579	2.166305331187698
k141_30619	7718	164	21.2490282456595	3.0355754636656425	bin_269	206723	3873	18.735215723456026	17	0.0008136777991287705	1	0.0006267674395222727	0.770289468624278	0.16202511401377553	0.0038683351240782608	4.7541362542030825
k141_30619	7718	164	21.2490282456595	6.071150927331285	bin_26	2655902	5490	2.0670943430894666	198	5.6462635333627555e-05	2	9.75692969095718e-05	1.7280329962116074	2.937045881639529	3.3220215427859197e-05	0.5883575081390892
k141_30619	7718	164	21.2490282456595	6.071150927331285	bin_101	1586122	78831	49.700464403116534	796	0.0006458918357036999	2	0.0001633761405495451	0.2529465949535445	0.12215481284216301	0.0013374515235895325	2.0707051082823758
k141_30812	5904	1283	217.31029810298102	25.07426516572858	bin_57	2183973	88920	40.714789056458116	2011	0.0008512661743974491	3	0.00023266316996630132	0.27331424290526646	0.6158515307781348	0.0003777910069856106	0.4437989178332171
k141_30812	5904	1283	217.31029810298102	33.432353554304775	bin_34	2480254	80979	32.649478642106814	2823	0.0009316710041948165	4	0.00027316023885769387	0.2931938824196517	1.0239781749895485	0.0002667637314247269	0.28632825345388274
k141_30812	5904	1283	217.31029810298102	8.358088388576194	bin_119	1402453	8511	6.068652568036148	124	0.00012972509612396702	1	0.00012077174334322625	0.9309821071769735	1.37725603746021	8.769011720285556e-05	0.6759687972715605
k141_30812	5904	1283	217.31029810298102	16.716176777152388	bin_139	1213923	766	0.6310120164129026	2	2.7574805357846956e-06	2	0.0002790567338569871	101.19989252347558	26.49105934967514	1.0533996778819234e-05	3.8201527235156267
k141_30812	5904	1283	217.31029810298102	8.358088388576194	bin_65	2062885	63239	30.655610952622176	1607	0.000774521847969558	1	8.210670675628436e-05	0.10600954249583867	0.2726446522789418	0.0003011491553932306	0.38881944542004326
k141_30812	5904	1283	217.31029810298102	8.358088388576194	bin_71	2006673	6516	3.247165831204187	180	9.165076605928239e-05	1	8.44067238493455e-05	0.9209603746765058	2.5739641345870714	3.2792501929280555e-05	0.3577984488211414
k141_30812	5904	1283	217.31029810298102	16.716176777152388	bin_335	119337	2788	23.362410652186664	21	0.0033128983404314993	2	0.0028386283175702034	0.8568413594002636	0.7155159211101272	0.003967246896709237	1.1975154348359842
k141_30812	5904	1283	217.31029810298102	8.358088388576194	bin_229	308678	367	1.1889412267800101	0	0.0	1	0.0005487164416218119	1	7.0298583313594625	7.80551208513044e-05	1
k141_30812	5904	1283	217.31029810298102	16.716176777152388	bin_344	114765	4538	39.54167211257788	88	0.01712400273962561	2	0.002951713392880019	0.1723728638544094	0.422748353422189	0.006982199620614987	0.40774343048064954
