mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_87	12398	21483	1732.779480561381	1348.2109280900172	bin_41	2961698	6231470	2104.0193834752904	1872692	0.4313368478194047	10016	0.2727733338975326	0.632390520950205	0.6407787583511351	0.42569034997264654	0.9869093079450466
vMAG_198	22051	2330	105.66414221577253	52.424326347406435	bin_62	2547377	297044	116.60778911013172	31852	0.00987781982587887	450	0.008011078755517811	0.8110168940852323	0.4495782549988458	0.017819097490687975	1.8039504470413377
vMAG_21	25730	2455	95.4139137193937	49.91029020863867	bin_62	2547377	297044	116.60778911013172	31852	0.00987781982587887	521	0.007948857543667833	0.8047178105883898	0.4280184933572513	0.018571294621686392	1.880100563591119
vMAG_191	121185	29254	241.3995131410653	54.41816206291304	bin_6	4394121	1157448	263.4083130619298	29874	0.0031274806206256986	1594	0.0029934184977814214	0.9571341475435087	0.2065924246290542	0.01448948819472077	4.632958586269972
vMAG_53	19829	1335	67.32563417217207	18.561227039310083	bin_14	4030458	321418	79.74726445480886	18095	0.002233189131511316	169	0.002114615893068202	0.9469040768782224	0.23275064249794236	0.009085327844312594	4.068319926921763
vMAG_148	26453	5639	213.17052886251088	57.530359596629445	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	672	0.005839247254067383	0.9647197092238777	0.23253261405427755	0.025111519421978337	4.14875011467722
vMAG_2	84895	20991	247.25837799634843	96.49423342445237	bin_93	1581948	685850	433.5477525177819	46405	0.0372055257739662	2980	0.022189215481244143	0.5963956971351441	0.2225688701280828	0.09969595239655396	2.679600686259194
vMAG_158	22082	1482	67.11348609727379	50.309654221628605	bin_76	2316338	567254	244.89258476094594	100751	0.03801484052733176	494	0.009657986888107262	0.2540583296979347	0.2054355964707499	0.04701223670106448	1.2366811500172887
vMAG_104	30391	11758	386.8908558454806	246.55569570914392	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	4134	0.03776209604765703	0.912536946411014	0.5012875168945169	0.07533021424828956	1.820386336496454
vMAG_172	20925	2400	114.69534050179212	28.160492808624152	bin_76	2316338	567254	244.89258476094594	100751	0.03801484052733176	192	0.003961264392391512	0.1042031042993185	0.11499120251482202	0.03444841262426938	0.9061832733324711
vMAG_48	54672	29805	545.1602282704126	179.22065677976585	bin_72	2343502	1436181	612.8354061571101	67539	0.024959258258667346	2916	0.02275921244235557	0.9118545193326092	0.29244501048593097	0.077823904071875	3.1180375340220654
vMAG_39	25499	7609	298.40385897486175	72.88703689591544	bin_25	3536932	1088669	307.80037614520154	38062	0.006139394631117167	404	0.004479520267499572	0.7296354993691695	0.23679970053555674	0.018916916944440764	3.0812348905804923
vMAG_91	56429	36559	647.8760920803134	386.8324417581427	bin_19	3621703	2081449	574.7155412798896	286326	0.04378394564392282	10911	0.05338870280885072	1.219367099599463	0.6730850550807589	0.07931940013501707	1.8116092318424146
vMAG_38	14760	6351	430.2845528455285	56.032610659439925	bin_139	213089	50516	237.06526380995734	878	0.03987358499865827	293	0.09315801617861595	2.3363340964137205	0.23635943013717226	0.3941370823434093	9.884666311210086
vMAG_1	13223	52973	4006.1256900854573	3386.783902379514	bin_9	4327035	20461537	4728.7662336912	4864700	0.5228718278632225	24542	0.42893308468500824	0.8203407830134852	0.7162087815315507	0.5988939199653094	1.1453933603819508
vMAG_160	150283	131237	873.2657719103291	333.8952222936506	bin_81	2095202	1793281	855.8988584394249	133268	0.06207646500228521	19105	0.06067520970844488	0.9774269476557863	0.3901106059452486	0.1555333507568378	2.505512366902854
vMAG_46	21374	5486	256.6669785720969	42.40847644381978	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	421	0.004527503709766046	0.7480025887503076	0.1714113027396828	0.026413099004572817	4.36378801627963
vMAG_195	12035	3600	299.1275446614042	147.04352282600112	bin_44	2894731	802159	277.1100319857009	87744	0.02111416912423368	846	0.02428376695293276	1.1501170995670953	0.5306322610275931	0.04576383446024589	2.1674466180021588
vMAG_61	45337	8086	178.35322143061958	61.741540109976526	bin_76	2316338	567254	244.89258476094594	100751	0.03801484052733176	611	0.005818171241433844	0.15304999733592772	0.25211682162710675	0.023077282998748918	0.6070598397527646
vMAG_23	81253	40524	498.7385081166234	311.05878467618095	bin_3	5259733	8488467	1613.8589164126772	1796516	0.13008284854350713	12568	0.029407836055328807	0.22607004985359885	0.19274224129058914	0.15257597845918935	1.172913878866661
vMAG_90	38354	88214	2299.9947854200345	297.1428607452694	bin_24	3573314	1711105	478.8566020226602	136369	0.0214684947974487	5450	0.03976625173778677	1.8523073980255274	0.6205257680277491	0.06408477099053923	2.9850612069065514
vMAG_197	18814	32083	1705.2726692888275	1647.4990978423334	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	18165	0.26992242361786	0.7325782376612432	0.7173291560741915	0.37628809777521804	1.021258137157713
vMAG_181	15922	27037	1698.090692124105	986.5667753537934	bin_37	3018073	6210642	2057.8170243065692	815659	0.1796980912181158	6765	0.14077983155701104	0.7834241899995134	0.479423954462735	0.2936437160608204	1.6340947979486242
vMAG_139	95449	89845	941.288017684837	413.7072244161549	bin_2	6390104	23722563	3712.3907529517514	2474739	0.12148601755173696	5366	0.008797744782028659	0.07241775604572752	0.11143956871652397	0.07894632834059194	0.6498388039345454
vMAG_159	22191	463	20.864314361678158	10.60897340424313	bin_92	1628109	22311	13.703627951199827	2133	0.0016197124402866404	30	0.0008303494536810803	0.5126523900342047	0.7741726090362996	0.0010725637202725507	0.662193913928783
vMAG_177	14791	1764	119.26171320397539	71.7470864294832	bin_66	2464498	1193811	484.40331458982723	132897	0.04389439459300265	151	0.004142389575544318	0.0943717213542494	0.14811435898252612	0.027967508376639017	0.6371544393301055
vMAG_100	32630	4238	129.8804780876494	92.40454847277556	bin_66	2464498	1193811	484.40331458982723	132897	0.04389439459300265	683	0.008493274485696808	0.19349337345800297	0.1907595296927725	0.04452346102643281	1.0143313614246872
vMAG_57	32344	3057	94.51521147662626	28.586344615546366	bin_18	3664545	423892	115.67384218231732	12622	0.0019058307714934595	222	0.001873006079355548	0.9827767015682146	0.24712885883474411	0.007579066597835234	3.9767783746591925
vMAG_183	46791	31022	662.9907460836486	518.8990987546995	bin_3	5259733	8488467	1613.8589164126772	1796516	0.13008284854350713	10429	0.0423756762543683	0.32575913526521105	0.32152692746409356	0.13179510838668587	1.0131628409306095
vMAG_59	66260	11816	178.32779957742227	51.65439799143926	bin_25	3536932	1088669	307.80037614520154	38062	0.006139394631117167	860	0.00366961336972994	0.5977158319699335	0.1678178520713433	0.021866644844017555	3.5616939711266857
vMAG_12	19248	1927	100.11429758935994	37.48519206974883	bin_71	2346744	211238	90.01322683684288	18623	0.006812660412239069	325	0.007195020486020086	1.0561249278026688	0.41644093192763915	0.017277409434071418	2.5360737786125718
vMAG_81	22649	2147	94.79447216212637	53.5221274235465	bin_66	2464498	1193811	484.40331458982723	132897	0.04389439459300265	284	0.005087926609385788	0.11591290087406447	0.11049083648171737	0.046048403391603196	1.0490725255143154
vMAG_24	20101	1991	99.04979851748669	43.62356780501458	bin_43	2908250	286192	98.40694575775811	21401	0.005087458294594789	377	0.006448993658274318	1.2676258526042568	0.44329765007035016	0.01454777316606772	2.8595365944373676
vMAG_184	56783	13431	236.5320606519557	96.11273553400287	bin_60	2597727	1827578	703.5296626627818	159919	0.04766329923682562	974	0.006603088450286158	0.13853611806176605	0.13661504359350934	0.048333538361509366	1.0140619540698077
vMAG_95	71087	81995	1153.4457777090045	841.8920985068631	bin_52	2749065	3361149	1222.6517015785366	502041	0.13315068604334163	25601	0.13100314876895872	0.9838713765719249	0.6885788466330323	0.19025148595477384	1.4288434525440254
vMAG_69	18544	1833	98.84598792062123	67.85798590196494	bin_90	1724584	117610	68.19615629044453	15693	0.010592937636719963	473	0.014790176936674022	1.3962299641418174	0.9950412104306973	0.014863883808663752	1.4031880785494986
vMAG_7	164460	185456	1127.6663018363129	318.87197636189444	bin_3	5259733	8488467	1613.8589164126772	1796516	0.13008284854350713	26796	0.030977472819483227	0.2381364889093937	0.19758355152301071	0.15678163784739726	1.2052445007380088
vMAG_94	27854	8481	304.4805054929274	108.00560445236862	bin_33	3190552	1603858	502.6898166837588	140085	0.027596753041220192	1360	0.015303314723372584	0.5545331619453426	0.2148553658096375	0.07122612305122213	2.580960265319418
vMAG_185	31316	6031	192.58525993102566	25.568650058290235	bin_27	3458515	341033	98.60677198161639	17018	0.002859334954785813	374	0.003453151672114085	1.2076765145455837	0.25929912869530997	0.01331725135170708	4.657464607081911
vMAG_33	136858	59195	432.5286062926537	164.2036575505479	bin_32	3224613	1526215	473.3017574512042	178929	0.03480948718958905	10194	0.02309919471064099	0.6635890550421433	0.3469322793872717	0.06658127848880831	1.9127336787863303
vMAG_132	45722	21417	468.4178294912733	379.5765153972429	bin_22	3592057	1714950	477.42839270089536	373609	0.05813782415191789	9485	0.05775224834103792	0.9933679009060876	0.7950438666831534	0.07264032937198138	1.2494504297609677
vMAG_68	42627	6622	155.34754967508857	15.123561363613378	bin_27	3458515	341033	98.60677198161639	17018	0.002859334954785813	217	0.0014719237107491973	0.5147783432247294	0.15337244146307635	0.00959705470362194	3.3563940060813318
vMAG_157	79817	12269	153.71412105190623	115.63456036995925	bin_70	2424432	474139	195.5670441571469	41869	0.01433447356355294	2071	0.010702240123548425	0.7466085221825034	0.5912783560661768	0.01810017230251975	1.2627022696209462
vMAG_56	43852	34270	781.4922922557694	503.45896951521974	bin_87	1853113	1344233	725.3918136670565	189896	0.11331410421764404	10039	0.12353759605563275	1.090222588869893	0.6940510769898205	0.17799496341311008	1.570810312114656
vMAG_16	208387	61801	296.568403979135	65.01224437559075	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	5937	0.007912783238048417	0.4118643662692074	0.12151826173014393	0.06511600088240535	3.389320752331334
vMAG_125	28610	3827	133.76441803565186	40.658337233435425	bin_82	2073292	216403	104.37651811708143	15447	0.007222206876194466	538	0.009069930222761	1.2558391608328088	0.3895352898036709	0.02328397570174533	3.2239419475081763
vMAG_85	20102	5458	271.51527211222765	197.93358053161964	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	1692	0.02060034148757519	0.2462523295434343	0.2109230419280721	0.09766757249120375	1.1674984738149663
vMAG_156	75049	93190	1241.7220749110581	949.3169839638797	bin_3	5259733	8488467	1613.8589164126772	1796516	0.13008284854350713	35615	0.09022447014065212	0.6935923617207376	0.5882279884006486	0.15338350421911448	1.179121659284808
vMAG_13	30637	3035	99.0632242060254	42.112469063331766	bin_59	2627986	280151	106.6029271084397	32208	0.009419537765754967	596	0.007402475452292145	0.7858639814794398	0.3950404571958301	0.01873852492182232	1.9893253138117701
vMAG_121	16035	1491	92.98409728718428	46.97300087093964	bin_59	2627986	280151	106.6029271084397	32208	0.009419537765754967	293	0.006953054104228713	0.7381523676784614	0.44063518840488586	0.015779616079684877	1.6752006809773807
vMAG_51	44710	5014	112.14493401923507	49.98764676776107	bin_42	2941035	402403	136.82360121521845	41790	0.009735609717612021	1031	0.007840681319280963	0.8053610967063446	0.3653437442355603	0.021461107362565315	2.204392738108791
vMAG_201	20839	10134	486.29972647439894	351.09413325972724	bin_68	2435115	1051271	431.7130813123816	198677	0.0675538894345127	3986	0.07854905125029478	1.1627613436890394	0.8132580374734589	0.09658564395418996	1.4297569653309288
vMAG_129	37057	61538	1660.6309199341556	969.8359112658347	bin_37	3018073	6210642	2057.8170243065692	815659	0.1796980912181158	17239	0.154138834940051	0.8577655660958512	0.4712935600251651	0.32705482954577325	1.820023948661743
vMAG_28	10916	1004	91.97508244778307	70.8935726778044	bin_45	2888752	343024	118.74470359518574	60272	0.014573889023166234	380	0.01205063161718829	0.8268645107721729	0.5970251348598139	0.020184462786508765	1.3849743712487534
vMAG_142	13213	2918	220.84310905925983	55.834948436359625	bin_94	1496627	508655	339.8675822365893	63709	0.05702810237867277	246	0.012439991861694618	0.21813792398512097	0.16428441944631156	0.07572228640805484	1.3278065243211261
vMAG_205	136193	90818	666.833097148899	376.1927925811165	bin_36	3046193	1778772	583.9327974294472	165949	0.03633076520425851	16428	0.03959793076307615	1.0899283442132037	0.6442398752684712	0.06146457598045244	1.6918051583798703
vMAG_6	50016	26148	522.7927063339731	458.42698325591897	bin_22	3592057	1714950	477.42839270089536	373609	0.05813782415191789	11538	0.0642211914850641	1.1046369970305385	0.9602005039174941	0.06688310537543973	1.150423263186972
vMAG_126	41163	10539	256.0309015377888	71.08340931300003	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	1306	0.0072928735244878985	1.2048777042365832	0.2873128396786604	0.02538304077410698	4.193608978924004
vMAG_67	11345	1282	113.0013221683561	80.83940739736244	bin_86	1880652	200111	106.4051190757248	18376	0.01042272547682575	279	0.013076492314120102	1.2546135215011496	0.7597323145687367	0.017211973300810555	1.6513889134929491
vMAG_146	117499	66134	562.8473433816458	217.76419986836652	bin_60	2597727	1827578	703.5296626627818	159919	0.04766329923682562	11333	0.037129338339591124	0.7789922001644455	0.309530942937293	0.11995355936712619	2.5166860307153827
vMAG_92	112979	18294	161.92389736145657	43.33116007394364	bin_73	2342545	539365	230.2474445528261	30924	0.01133254247024396	2079	0.007855409336484057	0.693172724224077	0.1881938805362163	0.041741045532946275	3.6832904568896536
vMAG_11	109030	26600	243.96954966522975	108.05028091698044	bin_80	2107339	289772	137.50611553243215	17253	0.007812222843439546	4195	0.018257930453510984	2.337098009031246	0.7857852757937572	0.02323526670192162	2.9742196513805093
vMAG_135	60056	23195	386.2228586652458	129.77454506560537	bin_34	3172113	1342566	423.24028179324	103656	0.02079103200437203	3683	0.019332884939491608	0.929866537429513	0.3066214409360081	0.06305131461281724	3.032620727992652
vMAG_127	46110	13044	282.8887443070917	93.90084283524564	bin_51	2759603	679591	246.26404595153724	66027	0.017421961626740316	1979	0.015552638000644875	0.8927030338979576	0.38130147042952656	0.040788297991941176	2.3412000821616292
vMAG_10	16867	1336	79.20792079207921	26.402640264026402	bin_82	2073292	216403	104.37651811708143	15447	0.007222206876194466	196	0.005604769472422413	0.7760466528446613	0.2529557484798447	0.022157114460156245	3.067914674832923
vMAG_122	13563	5111	376.83403376834036	302.30154590862435	bin_22	3592057	1714950	477.42839270089536	373609	0.05813782415191789	2174	0.04462318432109797	0.7675413549102682	0.6331871973479667	0.07047392067937754	1.2121871037902041
vMAG_26	76657	40711	531.0800057398542	162.37855503655032	bin_4	4852554	6214616	1280.6897151479407	503518	0.04284700136144786	5199	0.013976474016929611	0.32619491616291085	0.12678992664338914	0.11023331574471218	2.5727194959294404
vMAG_138	38285	117471	3068.3296330155413	2918.225818947951	bin_28	3420670	12575792	3676.4119309959747	3414626	0.5873893631723244	63515	0.4849941187485799	0.825677394172178	0.793770087172298	0.6110007501999829	1.0401971647905575
vMAG_166	32824	11098	338.10626370948086	106.64552140642536	bin_61	2553697	1246467	488.10293468645654	108273	0.03347015234903286	1708	0.020376378353039223	0.6087925187955713	0.21848981808505497	0.09326008201035249	2.786365626239741
vMAG_163	15494	4403	284.17451916871045	201.41603706312176	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	1268	0.020029450349709984	0.23942801196113597	0.2146340359041012	0.09331907805460626	1.1155174478856316
vMAG_55	91465	9198	100.56305690701362	26.19913173690059	bin_27	3458515	341033	98.60677198161639	17018	0.002859334954785813	1083	0.003423606595034027	1.1973436652826435	0.26569302706496656	0.012885571867856719	4.506492618603318
vMAG_3	12285	1666	135.61253561253562	50.472334682861	bin_120	643383	163834	254.64458961458416	7743	0.03767512465590476	198	0.025050733571163858	0.6649144176683619	0.19820697843709584	0.12638673859363692	3.3546468591134055
vMAG_47	22227	26948	1212.3993341431592	1170.3656779830071	bin_41	2961698	6231470	2104.0193834752904	1872692	0.4313368478194047	16372	0.24870247910100424	0.5765852844668926	0.5562523269390555	0.4471037100546867	1.0365534785979689
vMAG_42	51937	13193	254.0192926045016	59.248345337042785	bin_38	3013613	1167198	387.308523025352	91284	0.02015096369354366	1298	0.008292974913855455	0.4115423480472307	0.15297454565223853	0.054211469486617175	2.6902668433662282
vMAG_5	201871	305955	1515.5965938643985	675.5372272547769	bin_37	3018073	6210642	2057.8170243065692	815659	0.1796980912181158	63184	0.10370589452681056	0.5771118314269312	0.328278568636303	0.31590820856083796	1.7579942358841842
vMAG_103	16698	20066	1201.7008024913164	942.1118783745861	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	7694	0.11277194083999462	1.3480530483308897	1.003938304403044	0.11232955286734518	1.3427648316820238
vMAG_40	23706	8430	355.60617565173374	119.9594114884753	bin_61	2553697	1246467	488.10293468645654	108273	0.03347015234903286	1404	0.02319206723760642	0.6929178868310878	0.24576662618415482	0.09436621887069575	2.8194140823330467
vMAG_194	31742	16939	533.6462730766807	260.1171826802174	bin_70	2424432	474139	195.5670441571469	41869	0.01433447356355294	2114	0.02747012831507861	1.9163681312248948	1.3300665447047488	0.020653198461717936	1.440806205414553
vMAG_117	30550	56719	1856.595744680851	1786.4580581827136	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	31762	0.290657363007734	0.7888535376257678	0.7778325662918104	0.3736760012420095	1.0141688222010272
vMAG_200	33347	75185	2254.625603502564	2177.616464339748	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	43123	0.36152380491873376	0.9811873660963566	0.9481448473409645	0.3812959654135265	1.0348496528226236
vMAG_22	225375	17190	76.27287853577371	24.577173851257324	bin_75	2319019	363064	156.55930374007286	27439	0.010239756733713003	1528	0.0029235687268634315	0.2855115412300744	0.15698315759031164	0.01862345471794652	1.8187399566467566
vMAG_136	26250	54406	2072.609523809524	2000.4503063323764	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	30495	0.3247760774382468	0.8814528383943405	0.8710058365974838	0.3728747429603448	1.01199418116148
vMAG_52	16196	914	56.43368733020499	17.22855358398085	bin_14	4030458	321418	79.74726445480886	18095	0.002233189131511316	127	0.0019455462211589506	0.8711963504149322	0.21603943033988232	0.00900551449380391	4.032580298162837
vMAG_102	12873	13244	1028.8200108754759	523.7145791795059	bin_41	2961698	6231470	2104.0193834752904	1872692	0.4313368478194047	3349	0.08784046097185798	0.20364701373399863	0.2489114802328799	0.352898391386669	0.8181503462333993
vMAG_102	12873	13244	1028.8200108754759	479.1464528533908	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	3064	0.06654166966041743	0.18059625590750572	0.2086227064472469	0.31895698600403016	0.8656596349600705
vMAG_44	15394	644	41.834480966610364	14.669233585694544	bin_16	3777055	187773	49.714129129705555	5536	0.0007795613692002539	54	0.0009287289185025853	1.1913480518607036	0.2950717199012398	0.0031474684148431096	4.03748638554534
vMAG_86	34182	3599	105.28933356737464	29.471506461296737	bin_74	2328932	383383	164.617515668126	47943	0.01778848984535527	248	0.003115282265441118	0.17512910272450954	0.17903019822454497	0.017400875921132805	0.9782098465023059
vMAG_86	34182	3599	105.28933356737464	20.439915771544513	bin_62	2547377	297044	116.60778911013172	31852	0.00987781982587887	172	0.0019753213318070457	0.1999754365464237	0.17528773958864594	0.011269021646594357	1.140840979612797
vMAG_131	50054	74451	1487.4135933192154	987.9408285390053	bin_3	5259733	8488467	1613.8589164126772	1796516	0.13008284854350713	23880	0.09070512675674804	0.6972873654931616	0.6121605912956896	0.14817211046657378	1.1390595464783089
vMAG_8	49524	12202	246.38559082465068	226.10711064492568	bin_26	3478540	1042607	299.72545953187256	209375	0.03475036143287684	5497	0.03190898724012807	0.9182346866165085	0.7543807289446549	0.042298253409478424	1.2172032653870652
vMAG_140	70584	5838	82.70996259775586	30.339720691170648	bin_71	2346744	211238	90.01322683684288	18623	0.006812660412239069	953	0.005753351636113377	0.8445087950923512	0.3370584719306213	0.01706929840142877	2.5055260894500866
vMAG_50	45749	16125	352.4667205840565	101.69518160240642	bin_35	3113037	767268	246.4692838536773	108002	0.022337166714733295	2479	0.01740646730653039	0.7792603031900781	0.41260793236523674	0.04218645823590794	1.8886217206805518
vMAG_116	30000	188888	6296.266666666666	5972.894559868024	bin_28	3420670	12575792	3676.4119309959747	3414626	0.5873893631723244	114241	1.1132419477275894	1.8952368182414532	1.6246532412514259	0.6852181865405874	1.1665485102418558
vMAG_152	69100	79917	1156.5412445730824	858.9425227673344	bin_52	2749065	3361149	1222.6517015785366	502041	0.13315068604334163	25220	0.1327645189655234	0.9970997740282576	0.702524293433996	0.1889821038309716	1.4193100272082444
vMAG_19	19628	3208	163.43998369675973	99.01299657500476	bin_47	2817994	249732	88.62048677179583	29212	0.007407670796004633	939	0.016976551640761846	2.2917529825864076	1.1172698343439527	0.015194674660423704	2.0512081434044065
vMAG_171	13768	3749	272.29808251016846	201.30228856570972	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	1137	0.020211704352605928	0.24160663957314965	0.21451282262121885	0.09422142744490025	1.1263039506023953
vMAG_25	19011	17449	917.8370417126927	757.2887824366278	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	6981	0.08836166478517608	1.2754397486887104	1.0158890523307975	0.08697964072202978	1.2554911835720786
vMAG_4	27946	2877	102.94854361983826	39.52177140659892	bin_40	2997327	533989	178.15506950025807	46715	0.010559414372623964	453	0.0054080963638064765	0.5121587403395544	0.22183916246369667	0.024378456462535083	2.3086939864523144
vMAG_18	30379	4684	154.1854570591527	84.1420636285843	bin_74	2328932	383383	164.617515668126	47943	0.01778848984535527	1122	0.01585851709980312	0.891504407494373	0.5111367601866699	0.031025976480368003	1.7441602266461735
vMAG_149	19195	6842	356.44699140401144	244.8726992537582	bin_68	2435115	1051271	431.7130813123816	198677	0.0675538894345127	2570	0.05498263268983217	0.8139077283349139	0.5672116733395246	0.09693494558409832	1.4349276761935057
vMAG_70	128229	18298	142.69782966411654	95.88446352309542	bin_19	3621703	2081449	574.7155412798896	286326	0.04378394564392282	2081	0.00448097985988881	0.10234298882816119	0.1668381253612196	0.02685824867779522	0.6134268687482515
vMAG_9	19023	3331	175.10382168953373	72.41443093235391	bin_15	3813791	1255376	329.1674871538582	107657	0.014839325805352271	531	0.007319115887565074	0.49322428684227715	0.21999265953780617	0.03326981865186856	2.242003382651572
vMAG_113	84115	9113	108.33977292991737	57.29759946317804	bin_47	2817994	249732	88.62048677179583	29212	0.007407670796004633	2180	0.009196932102357513	1.2415416877485872	0.6465502678937378	0.014224620356771783	1.9202554687559696
vMAG_128	63092	21947	347.8570975717999	111.04552013138405	bin_61	2553697	1246467	488.10293468645654	108273	0.03347015234903286	3289	0.020413628763387058	0.6099054629483012	0.22750430747300576	0.08972853740718387	2.6808523747211632
vMAG_114	181376	259303	1429.643392731122	1381.2182416151416	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	145466	0.22421588574247941	0.6085292071377648	0.6013891703550341	0.37282993574711704	1.0118725729273033
vMAG_123	187267	46570	248.68236261594407	75.9899131730387	bin_40	2997327	533989	178.15506950025807	46715	0.010559414372623964	6967	0.012412247633773197	1.1754674261058298	0.426538034456149	0.029099978503908212	2.7558326131562736
vMAG_80	22742	11302	496.965966053997	411.96080580382915	bin_22	3592057	1714950	477.42839270089536	373609	0.05813782415191789	4982	0.060986238582157425	1.0489941698333334	0.8628745422392985	0.07067799036449529	1.2156972056575275
