k141_5363	1230
k141_5368	6660
k141_5371	2241
k141_5374	1702
k141_5406	2161
k141_5419	1000
k141_5420	3235
k141_5421	3312
k141_5422	3144
k141_5424	1696
k141_5426	1738
k141_5442	5653
k141_5443	1501
k141_5460	1047
k141_5462	2028
k141_5463	2001
k141_5471	3204
k141_5475	1078
k141_5476	1005
k141_5477	2550
k141_5487	4947
k141_5490	4068
k141_5493	1008
k141_5501	1571
k141_5508	1930
k141_5510	1202
k141_5523	4040
k141_5525	1012
k141_5528	4315
k141_5532	1753
k141_5533	1135
k141_5534	1895
k141_5543	1088
k141_5551	1399
k141_5552	2032
k141_5557	1216
k141_5563	1928
k141_5566	1428
k141_5580	3428
k141_5583	1668
k141_5584	3138
k141_5586	1138
k141_5593	5199
k141_5605	2070
k141_5608	1372
k141_5612	5318
k141_5617	1793
k141_5619	1284
k141_5638	6646
k141_5639	6034
k141_5644	10390
k141_5645	4205
k141_5646	3476
k141_5648	1129
k141_5649	2589
k141_5651	2118
k141_5655	4153
k141_5666	6619
k141_5667	34991
k141_5668	30957
k141_5669	27552
k141_5670	33394
k141_5671	47499
k141_5677	1647
k141_5681	2148
k141_5695	4092
k141_5696	10272
k141_5702	1188
k141_5706	4231
k141_5709	4322
k141_5710	2832
k141_5715	1719
k141_5723	1319
k141_5724	1732
k141_5728	3512
k141_5744	5393
k141_5755	1406
k141_5759	1954
k141_5764	2542
k141_5771	1757
k141_5778	2185
k141_5782	1149
k141_5785	2284
k141_5792	1010
k141_5804	2664
k141_5807	1020
k141_5830	1644
k141_5836	1843
k141_5845	2218
k141_5848	9500
k141_5850	2548
k141_5859	1536
k141_5860	1751
k141_5862	3624
k141_5863	6119
k141_5864	5270
k141_5865	1756
k141_5868	3902
k141_5869	4112
k141_5875	2230
k141_5879	1771
k141_5880	1227
k141_5892	5886
k141_5901	4945
k141_5907	2667
k141_5908	4838
k141_5909	4556
k141_5910	2662
k141_5916	4078
k141_5921	2470
k141_5931	2443
k141_5935	1922
k141_5944	2215
k141_5949	1590
k141_5956	2411
k141_5963	2868
k141_5964	2024
k141_5965	2230
k141_5987	2794
k141_5988	2873
k141_5992	1312
k141_5996	1052
k141_5998	1673
k141_6003	2573
k141_6007	1071
k141_6010	1516
k141_6017	1605
k141_6021	1181
k141_6026	1084
k141_6027	2960
k141_6031	1589
k141_6039	1901
k141_6040	11375
k141_6043	3561
k141_6050	8302
k141_6051	4133
k141_6054	5355
k141_6056	1801
k141_6064	2995
k141_6079	2864
k141_6083	1490
k141_6091	1728
k141_6094	1298
k141_6097	1024
k141_6099	1443
k141_6102	4249
k141_6104	1242
k141_6106	1581
k141_6110	3907
k141_6111	1726
k141_6115	1555
k141_6116	2835
k141_6122	2265
k141_6125	1308
k141_6127	3136
k141_6129	1457
k141_6141	3057
k141_6143	1806
k141_6148	8148
k141_6153	2778
k141_6155	1526
k141_6157	1346
k141_6172	1678
k141_6185	8222
k141_6186	3062
k141_6187	1248
k141_6190	1867
k141_6194	2486
k141_6197	1601
k141_6198	3422
k141_6207	3525
k141_6208	1033
k141_6220	3204
k141_6223	1707
k141_6234	2056
k141_6236	1247
k141_6241	1444
k141_6248	5256
k141_6249	1463
k141_6251	4272
k141_6253	1388
k141_6264	3915
k141_6267	4531
k141_6268	2853
k141_6269	1055
k141_6272	4264
k141_6274	1309
k141_6276	2293
k141_6283	1641
k141_6289	1315
k141_6290	1384
k141_6292	4421
k141_6293	2240
k141_6302	2099
k141_6307	3253
k141_6315	1391
k141_6319	1559
k141_6324	5333
k141_6328	1291
k141_6332	5253
k141_6333	6439
k141_6340	1159
k141_6341	3057
k141_6346	1289
k141_6347	1188
k141_6350	2811
k141_6351	1602
k141_6352	1604
k141_6356	1918
k141_6357	2675
k141_6358	6337
k141_6361	1598
k141_6371	1338
k141_6372	1209
k141_6377	1111
k141_6379	2382
k141_6389	1283
k141_6390	6848
k141_6392	6717
k141_6393	2447
k141_6396	1527
k141_6397	1329
k141_6398	1224
k141_6409	14423
k141_6410	3473
k141_6411	2421
k141_6412	2537
k141_6417	1837
k141_6426	2395
k141_6434	4012
k141_6435	5069
k141_6436	3938
k141_6439	1762
k141_6450	1035
k141_6454	1179
k141_6456	1955
k141_6457	1331
k141_6459	1167
k141_6472	1551
k141_6473	7867
k141_6474	1142
k141_6476	2025
k141_6477	3093
k141_6478	2761
k141_6485	2552
k141_6495	4928
k141_6496	3449
k141_6497	4499
k141_6510	2322
k141_6511	2473
k141_6512	1098
k141_6513	1042
k141_6516	2391
k141_6520	1319
k141_6521	3274
k141_6523	1571
k141_6532	1319
k141_6542	3086
k141_6552	3541
k141_6555	10910
k141_6556	6035
k141_6557	5034
k141_6558	23569
k141_6560	1600
k141_6561	1081
k141_6564	1684
k141_6566	3131
k141_6575	1154
k141_6577	1569
k141_6587	2376
k141_6588	1350
k141_6589	1065
k141_6597	3598
k141_6616	4535
k141_6617	12761
k141_6618	3967
k141_6621	1874
k141_6623	1054
k141_6624	1252
k141_6625	2060
k141_6626	2199
k141_6630	1537
k141_6631	2974
k141_6644	2590
k141_6645	5939
k141_6648	1035
k141_6649	1352
k141_6653	1070
k141_6654	1326
k141_6655	2188
k141_6677	1822
k141_6686	1442
k141_6693	2430
k141_6694	1128
k141_6695	1152
k141_6699	1138
k141_6700	1180
k141_6703	3762
k141_6712	1459
k141_6715	1877
k141_6719	1049
k141_6728	2471
k141_6730	7276
k141_6733	1095
k141_6736	2265
k141_6741	1066
k141_6748	1002
k141_6751	3608
k141_6755	1155
k141_6758	2335
k141_6768	1054
k141_6771	3060
k141_6772	3499
k141_6773	2977
k141_6776	1019
k141_6781	1050
k141_6782	1675
k141_6783	15347
k141_6792	2453
k141_6795	1132
k141_6796	2272
k141_6803	3820
k141_6814	1965
k141_6815	1641
k141_6816	3107
k141_6817	3315
k141_6818	1362
k141_6820	2876
k141_6827	3581
k141_6828	3535
k141_6835	1019
k141_6838	1275
k141_6842	2465
k141_6844	2277
k141_6845	2450
k141_6852	4725
k141_6872	1687
k141_6873	1060
k141_6881	1200
k141_6890	1339
k141_6899	2305
k141_6900	3023
k141_6905	2761
k141_6906	1614
k141_6914	1653
k141_6915	1091
k141_6916	1780
k141_6921	1070
k141_6926	8151
k141_6934	3840
k141_6935	1695
k141_6945	1951
k141_6952	2774
k141_6953	9198
k141_6957	1290
k141_6958	3994
k141_6963	4902
k141_6964	4401
k141_6965	3494
k141_6967	7249
k141_6968	1022
k141_6972	1034
k141_6978	1489
k141_6982	2281
k141_6984	1020
k141_6988	5641
k141_6995	1195
k141_7001	1040
k141_7003	5209
k141_7013	1332
k141_7014	1330
k141_7023	2182
k141_7030	2192
k141_7031	1909
k141_7065	1026
k141_7072	1076
k141_7078	2280
k141_7082	1051
k141_7088	1268
k141_7093	2582
k141_7108	1718
k141_7113	4050
k141_7114	2501
k141_7120	1838
k141_7122	2447
k141_7126	3708
k141_7128	6007
k141_7132	1674
k141_7135	1072
k141_7138	5042
k141_7139	21136
k141_7140	8782
k141_7143	1083
k141_7144	1189
k141_7145	1079
k141_7157	1745
k141_7160	1293
k141_7163	1303
k141_7164	2198
k141_7171	2118
k141_7174	1110
k141_7178	1771
k141_7182	1758
k141_7184	1192
k141_7186	1264
k141_7191	1300
k141_7200	1468
k141_7201	2272
k141_7203	2504
k141_7204	2188
k141_7209	1249
k141_7220	1001
k141_7221	1209
k141_7225	1014
k141_7233	1437
k141_7234	1088
k141_7245	1609
k141_7249	1418
k141_7253	1283
k141_7255	1110
k141_7257	1304
k141_7266	2924
k141_7267	3844
k141_7268	3043
k141_7270	1296
k141_7278	1018
k141_7279	1004
k141_7293	5786
k141_7297	1055
k141_7304	1075
k141_7320	2568
k141_7324	1157
k141_7330	4326
k141_7332	1172
k141_7334	1100
k141_7338	1329
k141_7347	3738
k141_7348	17915
k141_7363	2706
k141_7364	39444
k141_7365	9770
k141_7366	5695
k141_7367	22014
k141_7368	9079
k141_7372	1472
k141_7378	1069
k141_7379	1284
k141_7381	1982
k141_7384	1758
k141_7387	2260
k141_7395	2739
k141_7411	3501
